mode,ts,vram_gb,t
native_dram_disk,1772769777.439434,13.8898,483.98013401031494
native_dram_disk,1772769777.64327,13.8898,484.1839699745178
native_dram_disk,1772769777.866498,13.8898,484.4071979522705
native_dram_disk,1772769778.056132,13.8898,484.59683203697205
native_dram_disk,1772769778.403395,13.8898,484.9440948963165
native_dram_disk,1772769778.568067,13.8898,485.1087670326233
native_dram_disk,1772769778.722469,13.8898,485.2631690502167
native_dram_disk,1772769778.88833,13.8898,485.42902994155884
native_dram_disk,1772769779.27178,13.8898,485.81247997283936
native_dram_disk,1772769779.433279,13.8898,485.97397899627686
native_dram_disk,1772769779.587456,13.8898,486.12815594673157
native_dram_disk,1772769779.726268,13.8898,486.2669680118561
native_dram_disk,1772769779.944455,13.8898,486.48515486717224
native_dram_disk,1772769780.690583,13.8898,487.23128294944763
native_dram_disk,1772769780.853059,13.8898,487.3937590122223
native_dram_disk,1772769781.009783,13.8898,487.55048298835754
native_dram_disk,1772769781.161032,13.8898,487.7017319202423
native_dram_disk,1772769781.320307,13.8898,487.86100697517395
native_dram_disk,1772769781.485524,13.8898,488.02622389793396
native_dram_disk,1772769781.720361,13.8898,488.26106095314026
native_dram_disk,1772769781.865917,13.8898,488.40661692619324
native_dram_disk,1772769781.967071,13.8898,488.50777101516724
native_dram_disk,1772769782.118007,13.8898,488.65870690345764
native_dram_disk,1772769782.324774,13.8898,488.865473985672
native_dram_disk,1772769782.478701,13.8898,489.0194010734558
native_dram_disk,1772769782.683031,13.8898,489.2237310409546
native_dram_disk,1772769783.046321,13.8898,489.58702087402344
native_dram_disk,1772769784.09393,13.8898,490.6346299648285
native_dram_disk,1772769784.250695,13.8898,490.79139494895935
native_dram_disk,1772769784.419358,13.8898,490.9600579738617
native_dram_disk,1772769784.575552,13.8898,491.1162519454956
native_dram_disk,1772769784.744332,13.8898,491.2850320339203
native_dram_disk,1772769785.026974,13.8898,491.5676739215851
native_dram_disk,1772769785.323145,13.8898,491.863844871521
native_dram_disk,1772769785.566655,13.8898,492.1073548793793
native_dram_disk,1772769786.312345,13.8898,492.85304498672485
native_dram_disk,1772769786.517663,13.8898,493.05836296081543
native_dram_disk,1772769786.677175,13.8898,493.2178750038147
native_dram_disk,1772769786.947989,13.8898,493.48868894577026
native_dram_disk,1772769787.140948,13.8898,493.68164801597595
native_dram_disk,1772769787.339874,13.8898,493.8805739879608
native_dram_disk,1772769787.502979,13.8898,494.04367899894714
native_dram_disk,1772769787.817896,13.8898,494.3585958480835
native_dram_disk,1772769788.01023,13.8898,494.55093002319336
native_dram_disk,1772769788.221528,13.8898,494.76222801208496
native_dram_disk,1772769788.386796,13.8898,494.9274959564209
native_dram_disk,1772769788.546634,13.8898,495.0873339176178
native_dram_disk,1772769788.707058,13.8898,495.24775791168213
native_dram_disk,1772769789.12333,13.8898,495.66403007507324
native_dram_disk,1772769789.338373,13.8898,495.8790729045868
native_dram_disk,1772769789.505452,13.8898,496.0461518764496
native_dram_disk,1772769789.662735,13.8898,496.20343494415283
native_dram_disk,1772769789.822297,13.8898,496.3629970550537
native_dram_disk,1772769790.364413,13.8898,496.90511298179626
native_dram_disk,1772769790.540469,13.8898,497.0811688899994
native_dram_disk,1772769790.752102,13.8898,497.29280185699463
native_dram_disk,1772769790.905584,13.8898,497.44628405570984
native_dram_disk,1772769791.67254,13.8898,498.2132399082184
native_dram_disk,1772769791.82102,13.8898,498.36171984672546
native_dram_disk,1772769791.978027,13.8898,498.5187270641327
native_dram_disk,1772769792.133331,13.8898,498.6740310192108
native_dram_disk,1772769792.364913,13.8898,498.90561294555664
native_dram_disk,1772769792.77289,13.8898,499.31359004974365
native_dram_disk,1772769792.972553,13.8898,499.5132529735565
native_dram_disk,1772769793.133625,13.8898,499.67432498931885
native_dram_disk,1772769793.370999,13.8898,499.91169905662537
native_dram_disk,1772769793.565636,13.8898,500.1063358783722
native_dram_disk,1772769793.801644,13.8898,500.34234404563904
native_dram_disk,1772769793.989557,13.8898,500.53025698661804
native_dram_disk,1772769794.143391,13.8898,500.6840908527374
native_dram_disk,1772769794.315112,13.8898,500.8558120727539
native_dram_disk,1772769794.471894,13.8898,501.0125939846039
native_dram_disk,1772769794.689434,13.8898,501.23013401031494
native_dram_disk,1772769795.001166,13.8898,501.54186606407166
native_dram_disk,1772769795.20656,13.8898,501.7472598552704
native_dram_disk,1772769795.366026,13.8898,501.9067258834839
native_dram_disk,1772769795.574445,13.8898,502.11514496803284
native_dram_disk,1772769795.74635,13.8898,502.2870500087738
native_dram_disk,1772769795.914863,13.8898,502.4555630683899
native_dram_disk,1772769796.360879,13.8898,502.90157890319824
native_dram_disk,1772769796.548247,13.8898,503.088947057724
native_dram_disk,1772769796.708743,13.8898,503.2494430541992
native_dram_disk,1772769796.859656,13.8898,503.40035605430603
native_dram_disk,1772769797.662359,13.8898,504.2030589580536
native_dram_disk,1772769797.811388,13.8898,504.35208797454834
native_dram_disk,1772769797.969718,13.8898,504.5104179382324
native_dram_disk,1772769798.126199,13.8898,504.66689896583557
native_dram_disk,1772769798.282489,13.8898,504.82318902015686
native_dram_disk,1772769798.759081,13.8898,505.2997808456421
native_dram_disk,1772769799.166194,13.8898,505.70689392089844
native_dram_disk,1772769799.326969,13.8898,505.8676688671112
native_dram_disk,1772769799.49246,13.8898,506.0331599712372
native_dram_disk,1772769799.698966,13.8898,506.2396659851074
native_dram_disk,1772769800.054963,13.8898,506.5956630706787
native_dram_disk,1772769800.209249,13.8898,506.7499489784241
native_dram_disk,1772769800.371865,13.8898,506.91256499290466
native_dram_disk,1772769800.52794,13.8898,507.0686399936676
native_dram_disk,1772769801.125473,13.8898,507.6661729812622
native_dram_disk,1772769801.300555,13.8898,507.8412549495697
native_dram_disk,1772769801.460805,13.8898,508.0015048980713
native_dram_disk,1772769801.629647,13.8898,508.17034697532654
native_dram_disk,1772769802.059722,13.8898,508.6004219055176
native_dram_disk,1772769802.206205,13.8898,508.7469048500061
native_dram_disk,1772769802.395648,13.8898,508.9363479614258
native_dram_disk,1772769802.563242,13.8898,509.10394191741943
native_dram_disk,1772769803.37481,13.8898,509.9155099391937
native_dram_disk,1772769803.54093,13.8898,510.0816299915314
native_dram_disk,1772769803.6509,13.8898,510.19159984588623
native_dram_disk,1772769803.808913,13.8898,510.3496129512787
native_dram_disk,1772769803.968357,13.8898,510.5090570449829
native_dram_disk,1772769804.127481,13.8898,510.6681809425354
native_dram_disk,1772769804.302653,13.8898,510.8433530330658
native_dram_disk,1772769804.814806,13.8898,511.35550594329834
native_dram_disk,1772769805.03249,13.8898,511.5731899738312
