mode,insertion_ts,finished_ts,TTFT,TBT_p95,TBT_p99,TTLT,out_tok,t_finish,t_insert
native_dram_disk,1772730190.2463,1772730612.1648452,0.1905,0.131,0.131,0.6418,,460.39654517173767,38.4779999256134
native_dram_disk,1772730190.2353,1772730612.2287605,0.1541,0.1494,0.1494,0.8425,,460.4604604244232,38.467000007629395
native_dram_disk,1772730190.2621,1772730612.5000558,0.2079,0.1317,0.1317,0.8559,,460.73175573349,38.493799924850464
native_dram_disk,1772730190.2787,1772730612.5283573,0.1917,0.1311,0.1311,0.753,,460.76005721092224,38.51040005683899
native_dram_disk,1772730190.3276,1772730612.8522708,0.1729,0.2633,0.2633,0.4515,,461.083970785141,38.5592999458313
native_dram_disk,1772730190.3006,1772730612.8802655,0.1571,0.2252,0.2252,0.5864,,461.11196541786194,38.53229999542236
native_dram_disk,1772730190.3293,1772730612.897288,0.3155,0.0002,0.0002,0.3175,,461.12898802757263,38.56099987030029
native_dram_disk,1772730190.2808,1772730612.9035826,0.2031,0.2661,0.2661,0.8853,,461.1352825164795,38.512500047683716
native_dram_disk,1772730190.2919,1772730612.92374,0.1066,0.2661,0.2661,0.7571,,461.1554398536682,38.52359986305237
native_dram_disk,1772730190.341,1772730613.3490863,0.0355,0.1297,0.1297,0.3615,,461.58078622817993,38.57270002365112
native_dram_disk,1772730190.3505,1772730613.6344109,0.1708,0.1057,0.1057,0.5188,,461.8661108016968,38.582200050354004
native_dram_disk,1772730190.3608,1772730613.6695614,0.0724,0.1054,0.1054,0.4044,,461.9012613296509,38.59249997138977
native_dram_disk,1772730190.3748,1772730614.0953426,0.154,0.1311,0.1311,0.6981,,462.3270425796509,38.606499910354614
native_dram_disk,1772730190.393,1772730614.3995569,0.0783,0.2661,0.2661,0.857,,462.63125681877136,38.62469983100891
native_dram_disk,1772730190.3946,1772730614.422524,0.1624,0.2668,0.2668,0.7034,,462.6542239189148,38.62629985809326
native_dram_disk,1772730190.4148,1772730614.4226506,0.1813,0.2773,0.2773,0.4627,,462.6543505191803,38.64649987220764
native_dram_disk,1772730190.4263,1772730614.4641657,0.3183,0.0364,0.0364,0.3696,,462.6958656311035,38.657999992370605
native_dram_disk,1772730190.4061,1772730614.4665096,0.1875,0.2672,0.2672,0.583,,462.69820952415466,38.637799978256226
native_dram_disk,1772730190.435,1772730614.9885893,0.1057,0.1037,0.1037,0.476,,463.2202892303467,38.66669988632202
native_dram_disk,1772730190.4451,1772730615.0290332,0.1311,0.0979,0.0979,0.4168,,463.260733127594,38.6768000125885
native_dram_disk,1772730190.4552,1772730615.1254046,0.1397,0.0228,0.0228,0.355,,463.3571045398712,38.6868999004364
native_dram_disk,1772730190.4777,1772730615.1717887,0.054,0.0247,0.0247,0.2738,,463.40348863601685,38.709399938583374
native_dram_disk,1772730190.4795,1772730615.450683,0.0585,0.1046,0.1046,0.4229,,463.6823830604553,38.71119999885559
native_dram_disk,1772730190.5108,1772730615.8981097,0.1506,0.2817,0.2817,0.5752,,464.1298096179962,38.74249982833862
native_dram_disk,1772730190.4926,1772730615.9149635,0.1169,0.2833,0.2833,0.7158,,464.1466634273529,38.724299907684326
native_dram_disk,1772730190.5125,1772730615.9348547,0.135,0.2854,0.2854,0.4934,,464.16655468940735,38.744199991226196
native_dram_disk,1772730190.5233,1772730615.9754946,0.3124,0.0192,0.0192,0.4005,,464.2071945667267,38.75499987602234
native_dram_disk,1772730190.5329,1772730616.2306037,0.0364,0.0354,0.0354,0.2598,,464.46230363845825,38.76460003852844
native_dram_disk,1772730190.5634,1772730616.5365212,,,,0.1729,,464.76822113990784,38.79509997367859
native_dram_disk,1772730190.5443,1772730616.8717554,0.0767,0.1305,0.1305,0.7475,,465.1034553050995,38.776000022888184
native_dram_disk,1772730190.554,1772730616.9624274,0.1707,0.1293,0.1293,0.7271,,465.1941273212433,38.78569984436035
native_dram_disk,1772730190.5736,1772730617.0592632,0.1819,0.1297,0.1297,0.5522,,465.2909631729126,38.80529999732971
native_dram_disk,1772730190.5839,1772730617.0794058,0.1937,0.0461,0.0461,0.4443,,465.3111057281494,38.81559991836548
native_dram_disk,1772730190.5925,1772730617.1138682,0.1269,0.0424,0.0424,0.3428,,465.34556818008423,38.82419991493225
native_dram_disk,1772730190.6063,1772730617.397085,0.0991,0.2332,0.2332,0.4638,,465.62878489494324,38.83800005912781
native_dram_disk,1772730190.6236,1772730617.4100037,0.0876,0.2241,0.2241,0.3341,,465.64170360565186,38.855299949645996
native_dram_disk,1772730190.6255,1772730617.7219117,0.1333,0.1054,0.1054,0.2665,,465.95361161231995,38.857199907302856
native_dram_disk,1772730190.6354,1772730618.1288054,0.1326,0.1178,0.1178,0.5397,,466.3605053424835,38.86710000038147
native_dram_disk,1772730190.6474,1772730618.1796415,0.1568,0.1069,0.1069,0.4572,,466.4113414287567,38.87909984588623
native_dram_disk,1772730190.656,1772730618.236352,0.1353,0.022,0.022,0.3717,,466.4680519104004,38.887699842453
native_dram_disk,1772730190.6659,1772730618.2761738,0.0561,0.0208,0.0208,0.2874,,466.50787377357483,38.897599935531616
native_dram_disk,1772730190.676,1772730618.428643,0.0548,0.0405,0.0405,0.2905,,466.66034293174744,38.907700061798096
native_dram_disk,1772730190.6962,1772730618.8614507,0.136,0.2776,0.2776,0.4397,,467.09315061569214,38.9278998374939
native_dram_disk,1772730190.6869,1772730618.8771107,0.0909,0.2787,0.2787,0.58,,467.10881066322327,38.91859984397888
native_dram_disk,1772730190.7055,1772730618.8936481,0.306,0.0146,0.0146,0.3318,,467.1253480911255,38.93719983100891
native_dram_disk,1772730190.7187,1772730619.8804688,0.1579,0.1322,0.1322,0.9406,,468.1121687889099,38.95039987564087
native_dram_disk,1772730190.7369,1772730619.9023445,0.1676,0.1325,0.1325,0.8347,,468.1340444087982,38.968600034713745
native_dram_disk,1772730190.7384,1772730620.0193417,0.1403,0.1326,0.1326,0.8167,,468.2510416507721,38.97009992599487
native_dram_disk,1772730190.7687,1772730620.3501985,0.1584,0.2878,0.2878,0.7231,,468.58189845085144,39.00039982795715
native_dram_disk,1772730190.7601,1772730620.3664763,0.1745,0.2958,0.2958,0.8655,,468.598176240921,38.99179983139038
native_dram_disk,1772730190.7496,1772730620.3805387,0.1458,0.2824,0.2824,0.9865,,468.6122386455536,38.98129987716675
native_dram_disk,1772730190.7805,1772730620.387122,0.1371,0.2815,0.2815,0.5828,,468.61882185935974,39.01219987869263
native_dram_disk,1772730190.7895,1772730620.4068987,0.1411,0.2806,0.2806,0.474,,468.6385986804962,39.02119994163513
native_dram_disk,1772730190.7997,1772730620.42198,0.3295,0.0295,0.0295,0.3913,,468.6536798477173,39.031399965286255
native_dram_disk,1772730190.8099,1772730620.8733456,0.0453,0.1507,0.1507,0.4101,,469.1050455570221,39.04159998893738
native_dram_disk,1772730190.8492,1772730621.0257962,0.1983,0.0389,0.0389,0.4474,,469.25749611854553,39.08089995384216
native_dram_disk,1772730190.8737,1772730621.2233322,,,,0.2047,,469.45503211021423,39.10539984703064
native_dram_disk,1772730190.851,1772730621.223401,0.1155,0.1533,0.1533,0.48,,469.4551010131836,39.08270001411438
native_dram_disk,1772730190.8713,1772730621.351457,0.0686,0.1544,0.1544,0.4985,,469.5831570625305,39.1029999256134
native_dram_disk,1772730190.8833,1772730621.537105,0.1659,0.0273,0.0273,0.4123,,469.76880502700806,39.11500000953674
native_dram_disk,1772730190.893,1772730621.5834253,0.0668,0.0269,0.0269,0.2984,,469.8151252269745,39.12469983100891
native_dram_disk,1772730190.9055,1772730621.9052858,0.0684,0.2347,0.2347,0.4593,,470.1369857788086,39.13719987869263
native_dram_disk,1772730190.9137,1772730621.9191427,0.0587,0.2356,0.2356,0.3097,,470.150842666626,39.145400047302246
native_dram_disk,1772730190.924,1772730622.3802361,0.1221,0.105,0.105,0.4163,,470.6119360923767,39.15569996833801
native_dram_disk,1772730190.9345,1772730622.5367153,0.1315,0.1053,0.1053,0.4363,,470.7684152126312,39.166199922561646
native_dram_disk,1772730190.9663,1772730622.6187806,0.0727,0.1053,0.1053,0.3846,,470.85048055648804,39.19799995422363
native_dram_disk,1772730190.9677,1772730622.7690895,0.1456,0.04,0.04,0.3927,,471.0007894039154,39.19939994812012
native_dram_disk,1772730190.9886,1772730622.8152544,0.053,0.0452,0.0452,0.2943,,471.04695439338684,39.22029995918274
native_dram_disk,1772730190.9905,1772730622.9593737,0.0929,0.0193,0.0193,0.2949,,471.19107365608215,39.2221999168396
native_dram_disk,1772730191.0114,1772730623.2816544,0.0748,0.2264,0.2264,0.3219,,471.51335430145264,39.24309992790222
native_dram_disk,1772730191.0021,1772730623.2955213,0.0532,0.2284,0.2284,0.447,,471.52722120285034,39.23379993438721
native_dram_disk,1772730191.0215,1772730623.6131084,0.0444,0.0352,0.0352,0.2668,,471.84480834007263,39.2532000541687
native_dram_disk,1772730191.0407,1772730623.886492,0.1391,0.103,0.103,0.2757,,472.11819195747375,39.27239990234375
native_dram_disk,1772730191.0322,1772730623.9178247,0.0833,0.1055,0.1055,0.4445,,472.1495246887207,39.2639000415802
native_dram_disk,1772730191.05,1772730624.1704824,0.1343,0.0939,0.0939,0.423,,472.40218234062195,39.281699895858765
native_dram_disk,1772730191.0823,1772730624.3329813,,,,0.1777,,472.5646812915802,39.31399989128113
native_dram_disk,1772730191.0631,1772730624.392336,0.079,0.1236,0.1236,0.5011,,472.6240358352661,39.29480004310608
native_dram_disk,1772730191.098,1772730624.762893,0.0956,0.2849,0.2849,0.4627,,472.99459290504456,39.329699993133545
native_dram_disk,1772730191.0802,1772730624.7715101,0.1309,0.2881,0.2881,0.7299,,473.003210067749,39.3118999004364
native_dram_disk,1772730191.1156,1772730624.8197136,0.3121,0.0161,0.0161,0.3407,,473.0514135360718,39.34730005264282
native_dram_disk,1772730191.1177,1772730625.2373707,0.1593,0.026,0.026,0.3801,,473.4690706729889,39.34940004348755
native_dram_disk,1772730191.1274,1772730625.2560015,0.0725,0.0252,0.0252,0.2976,,473.4877014160156,39.35909986495972
native_dram_disk,1772730191.1588,1772730625.4268947,,,,0.0544,,473.6585946083069,39.39049983024597
native_dram_disk,1772730191.1396,1772730625.4688416,0.0703,0.0893,0.0893,0.357,,473.70054149627686,39.37129998207092
native_dram_disk,1772730191.1472,1772730625.5585482,0.1197,0.0186,0.0186,0.3212,,473.7902481555939,39.37890005111694
native_dram_disk,1772730191.168,1772730625.771241,0.0545,0.0194,0.0194,0.2494,,474.0029408931732,39.39969992637634
native_dram_disk,1772730191.1776,1772730625.929635,0.0521,0.0248,0.0248,0.2554,,474.1613349914551,39.40929985046387
native_dram_disk,1772730191.1922,1772730626.264608,0.0501,0.2489,0.2489,0.4495,,474.49630784988403,39.42389988899231
native_dram_disk,1772730191.2104,1772730626.2786603,0.0602,0.2303,0.2303,0.3306,,474.5103602409363,39.442100048065186
native_dram_disk,1772730191.2232,1772730626.867529,0.1724,0.0934,0.0934,0.4003,,475.09922885894775,39.45490002632141
native_dram_disk,1772730191.2121,1772730627.0180051,0.1188,0.1302,0.1302,0.6932,,475.24970507621765,39.44379997253418
native_dram_disk,1772730191.2326,1772730627.150895,0.1384,0.1215,0.1215,0.5529,,475.38259506225586,39.46429991722107
native_dram_disk,1772730191.2422,1772730627.4392738,0.1348,0.1526,0.1526,0.7043,,475.670973777771,39.473899841308594
native_dram_disk,1772730191.2623,1772730627.7874112,0.0716,0.2294,0.2294,0.7088,,476.0191111564636,39.49399995803833
native_dram_disk,1772730191.2821,1772730627.8077602,0.1843,0.2208,0.2208,0.4325,,476.03946018218994,39.51379990577698
native_dram_disk,1772730191.2748,1772730627.8647914,0.1985,0.2179,0.2179,0.5638,,476.0964913368225,39.506500005722046
native_dram_disk,1772730191.2941,1772730627.8789332,0.0733,0.2192,0.2192,0.2935,,476.1106331348419,39.52579998970032
native_dram_disk,1772730191.2538,1772730627.8809345,0.1707,0.2233,0.2233,0.8398,,476.1126344203949,39.4854998588562
native_dram_disk,1772730191.307,1772730628.4762254,0.1552,0.1215,0.1215,0.5514,,476.70792531967163,39.53869986534119
native_dram_disk,1772730191.3245,1772730628.5984032,0.1184,0.1211,0.1211,0.54,,476.8301031589508,39.55620002746582
native_dram_disk,1772730191.327,1772730628.734279,0.1605,0.1043,0.1043,0.5394,,476.9659788608551,39.5586998462677
native_dram_disk,1772730191.3379,1772730628.7574453,0.0631,0.1053,0.1053,0.4309,,476.98914527893066,39.569599866867065
native_dram_disk,1772730191.3472,1772730628.9066577,0.1288,0.1126,0.1126,0.4384,,477.13835763931274,39.57889986038208
native_dram_disk,1772730191.3667,1772730629.202884,0.0875,0.2611,0.2611,0.4325,,477.434583902359,39.59839987754822
native_dram_disk,1772730191.3571,1772730629.2043,0.1356,0.2598,0.2598,0.5661,,477.4359998703003,39.58879995346069
native_dram_disk,1772730191.3767,1772730629.2366781,0.2953,0.0235,0.0235,0.3556,,477.4683780670166,39.608399868011475
native_dram_disk,1772730191.3867,1772730629.8738441,0.1194,0.1232,0.1232,0.6267,,478.105544090271,39.61839985847473
native_dram_disk,1772730191.3964,1772730629.9357643,0.1653,0.1231,0.1231,0.5731,,478.1674642562866,39.62809991836548
native_dram_disk,1772730191.4084,1772730630.0743058,0.1457,0.1231,0.1231,0.5802,,478.30600571632385,39.64010000228882
native_dram_disk,1772730191.4231,1772730630.1583233,0.1693,0.1205,0.1205,0.5039,,478.39002323150635,39.654799938201904
native_dram_disk,1772730191.4408,1772730630.174512,0.0686,0.1181,0.1181,0.3985,,478.40621185302734,39.672499895095825
native_dram_disk,1772730191.4427,1772730630.3248801,0.1754,0.0269,0.0269,0.4088,,478.5565800666809,39.674399852752686
native_dram_disk,1772730191.4529,1772730630.3712728,0.0674,0.026,0.026,0.2995,,478.6029727458954,39.68459987640381
native_dram_disk,1772730191.4638,1772730630.68712,0.0776,0.2321,0.2321,0.458,,478.9188199043274,39.695499897003174
native_dram_disk,1772730191.48,1772730630.7040517,0.0731,0.2334,0.2334,0.3075,,478.93575167655945,39.71169996261597
native_dram_disk,1772730191.4828,1772730631.164861,0.1178,0.1089,0.1089,0.419,,479.3965609073639,39.714499950408936
native_dram_disk,1772730191.4936,1772730631.3898108,0.0732,0.1095,0.1095,0.4849,,479.62151074409485,39.72529983520508
native_dram_disk,1772730191.5031,1772730631.5051365,0.1371,0.11,0.11,0.4774,,479.73683643341064,39.73479986190796
native_dram_disk,1772730191.5131,1772730631.57483,0.1532,0.0341,0.0341,0.4001,,479.8065299987793,39.744799852371216
native_dram_disk,1772730191.5231,1772730631.5992522,0.0748,0.0235,0.0235,0.3077,,479.830952167511,39.75479984283447
