mode,ts,retrieved_tokens,hit,t
native_dram_disk,1772730527.285233,0,0,375.51693296432495
native_dram_disk,1772730527.431609,0,0,375.66330885887146
native_dram_disk,1772730527.554428,768,1,375.7861280441284
native_dram_disk,1772730527.688384,512,1,375.9200839996338
native_dram_disk,1772730527.844769,0,0,376.07646894454956
native_dram_disk,1772730528.180303,0,0,376.4120030403137
native_dram_disk,1772730528.311125,0,0,376.5428249835968
native_dram_disk,1772730528.476412,0,0,376.70811200141907
native_dram_disk,1772730528.594542,0,0,376.82624197006226
native_dram_disk,1772730528.716506,0,0,376.948205947876
native_dram_disk,1772730528.885469,0,0,377.11716890335083
native_dram_disk,1772730529.011278,768,1,377.2429778575897
native_dram_disk,1772730529.106649,0,0,377.33834886550903
native_dram_disk,1772730529.256476,0,0,377.48817586898804
native_dram_disk,1772730529.364588,768,1,377.59628796577454
native_dram_disk,1772730529.884702,512,1,378.11640191078186
native_dram_disk,1772730529.957879,512,1,378.18957901000977
native_dram_disk,1772730530.100824,512,1,378.332524061203
native_dram_disk,1772730530.232211,768,1,378.46391105651855
native_dram_disk,1772730530.361231,0,0,378.5929310321808
native_dram_disk,1772730530.487476,0,0,378.71917605400085
native_dram_disk,1772730530.614598,0,0,378.84629797935486
native_dram_disk,1772730530.752006,0,0,378.98370599746704
native_dram_disk,1772730530.883765,0,0,379.115464925766
native_dram_disk,1772730531.012022,768,1,379.2437219619751
native_dram_disk,1772730531.431334,0,0,379.66303396224976
native_dram_disk,1772730531.565705,0,0,379.79740500450134
native_dram_disk,1772730531.692014,0,0,379.9237139225006
native_dram_disk,1772730531.83749,768,1,380.0691900253296
native_dram_disk,1772730531.984503,0,0,380.21620297431946
native_dram_disk,1772730532.104322,0,0,380.336021900177
native_dram_disk,1772730532.242242,0,0,380.4739420413971
native_dram_disk,1772730532.365081,0,0,380.5967810153961
native_dram_disk,1772730532.489722,0,0,380.721421957016
native_dram_disk,1772730533.038079,768,1,381.2697789669037
native_dram_disk,1772730533.101581,0,0,381.33328104019165
native_dram_disk,1772730533.232782,768,1,381.4644818305969
native_dram_disk,1772730533.362144,0,0,381.59384393692017
native_dram_disk,1772730533.508925,768,1,381.74062490463257
native_dram_disk,1772730533.626258,0,0,381.8579578399658
native_dram_disk,1772730533.768838,768,1,382.00053787231445
native_dram_disk,1772730533.891763,0,0,382.12346291542053
native_dram_disk,1772730534.028591,0,0,382.26029086112976
native_dram_disk,1772730534.177343,0,0,382.4090428352356
native_dram_disk,1772730534.551785,768,1,382.7834849357605
native_dram_disk,1772730534.66257,512,1,382.8942699432373
native_dram_disk,1772730534.799382,768,1,383.03108191490173
native_dram_disk,1772730534.936643,0,0,383.1683428287506
native_dram_disk,1772730535.081185,0,0,383.31288504600525
native_dram_disk,1772730535.214456,0,0,383.44615602493286
native_dram_disk,1772730535.331812,0,0,383.5635118484497
native_dram_disk,1772730535.499727,0,0,383.7314269542694
native_dram_disk,1772730535.620065,0,0,383.85176491737366
native_dram_disk,1772730536.00544,0,0,384.23713994026184
native_dram_disk,1772730536.140936,768,1,384.37263584136963
native_dram_disk,1772730536.245315,768,1,384.47701501846313
native_dram_disk,1772730536.389401,0,0,384.6211009025574
native_dram_disk,1772730536.534503,0,0,384.76620292663574
native_dram_disk,1772730536.681911,512,1,384.9136109352112
native_dram_disk,1772730536.775583,512,1,385.0072829723358
native_dram_disk,1772730536.902058,0,0,385.13375782966614
native_dram_disk,1772730537.031299,512,1,385.2629990577698
native_dram_disk,1772730537.172051,768,1,385.40375089645386
native_dram_disk,1772730537.540086,0,0,385.77178597450256
native_dram_disk,1772730537.676574,0,0,385.908273935318
native_dram_disk,1772730537.819731,0,0,386.05143094062805
native_dram_disk,1772730537.94334,0,0,386.1750400066376
native_dram_disk,1772730538.081124,1024,1,386.312824010849
native_dram_disk,1772730538.233865,0,0,386.4655649662018
native_dram_disk,1772730538.358897,0,0,386.5905969142914
native_dram_disk,1772730538.486964,0,0,386.71866393089294
native_dram_disk,1772730538.613372,768,1,386.8450720310211
native_dram_disk,1772730538.752914,0,0,386.98461389541626
native_dram_disk,1772730539.158096,512,1,387.38979601860046
native_dram_disk,1772730539.281909,768,1,387.5136089324951
native_dram_disk,1772730539.419859,0,0,387.6515588760376
native_dram_disk,1772730539.569486,512,1,387.80118584632874
native_dram_disk,1772730539.679641,256,1,387.91134095191956
native_dram_disk,1772730539.809215,0,0,388.0409150123596
native_dram_disk,1772730539.959666,768,1,388.19136595726013
native_dram_disk,1772730540.082354,512,1,388.3140540122986
native_dram_disk,1772730540.210641,0,0,388.4423408508301
native_dram_disk,1772730540.344497,0,0,388.5761969089508
native_dram_disk,1772730540.711338,0,0,388.94303798675537
native_dram_disk,1772730540.846696,0,0,389.07839584350586
native_dram_disk,1772730540.968601,0,0,389.20030093193054
native_dram_disk,1772730541.117542,512,1,389.3492419719696
native_dram_disk,1772730541.235494,512,1,389.4671938419342
native_dram_disk,1772730541.371487,0,0,389.6031868457794
native_dram_disk,1772730541.540646,512,1,389.7723460197449
native_dram_disk,1772730541.655369,0,0,389.8870689868927
native_dram_disk,1772730541.804604,768,1,390.0363039970398
native_dram_disk,1772730541.922069,0,0,390.15376901626587
native_dram_disk,1772730542.070475,0,0,390.3021750450134
native_dram_disk,1772730542.40859,0,0,390.64029002189636
native_dram_disk,1772730542.561723,0,0,390.7934229373932
native_dram_disk,1772730542.706184,0,0,390.93788385391235
native_dram_disk,1772730542.826082,0,0,391.05778193473816
native_dram_disk,1772730542.99419,0,0,391.22588992118835
native_dram_disk,1772730543.112762,768,1,391.3444619178772
native_dram_disk,1772730543.213313,768,1,391.44501304626465
native_dram_disk,1772730543.355956,768,1,391.58765602111816
native_dram_disk,1772730543.519496,0,0,391.7511959075928
native_dram_disk,1772730543.664951,0,0,391.8966510295868
native_dram_disk,1772730543.975504,0,0,392.20720386505127
native_dram_disk,1772730544.140486,0,0,392.37218594551086
native_dram_disk,1772730544.260729,512,1,392.49242901802063
native_dram_disk,1772730544.368032,512,1,392.59973192214966
native_dram_disk,1772730544.503232,0,0,392.7349319458008
native_dram_disk,1772730544.625644,0,0,392.85734391212463
native_dram_disk,1772730544.762953,512,1,392.9946529865265
native_dram_disk,1772730544.88965,0,0,393.12135004997253
