orig_slo,slo_type,insertion_time,wait_time,prompt_tok,out_tok,total_tok,ttft,tbt_p95,tbt_p99,tbt_slo,tbt_violation,tbt_success_rate_pct,ttlt,diff,violation,total_violation,finished_time,success_rate_pct,success_count,processed_count,kv,run_cnt,wait_cnt,swap_cnt,vram_used_gib,vram_total_gib,lmcache,vq_id,vq_groups,head_deadline,slack,model,deadlines,lmcache:active_memory_objs_count,lmcache:local_cache_usage(MiB),lmcache:local_storage_usage(MiB),lmcache:lookup_hit_rate,lmcache:pinned_memory_objs_count,lmcache:remote_cache_usage(MiB),lmcache:remote_ping_error_code,lmcache:remote_ping_latency,lmcache:request_cache_lifespan_count,lmcache:request_cache_lifespan_sum,lmcache:retrieve_hit_rate,lmcache:retrieve_process_tokens_time_count,lmcache:retrieve_process_tokens_time_sum,lmcache:retrieve_speed_count,lmcache:retrieve_speed_sum,lmcache:retrieve_to_gpu_time_count,lmcache:retrieve_to_gpu_time_sum,lmcache:storage_events_done_count,lmcache:storage_events_not_found_count,lmcache:storage_events_ongoing_count,lmcache:store_from_gpu_time_count,lmcache:store_from_gpu_time_sum,lmcache:store_process_tokens_time_count,lmcache:store_process_tokens_time_sum,lmcache:store_put_time_count,lmcache:store_put_time_sum,lmcache:store_speed_count,lmcache:store_speed_sum,lmcache:time_to_retrieve_count,lmcache:time_to_retrieve_sum,lmcache:time_to_store_count,lmcache:time_to_store_sum
1.0,0,1770861567.9321,20.9989,27,32,59,0.0764,0.0391,0.0407,1.0,0.0,90.54,0.5518,20.0753,20.0753,30509.4535,1770861589.7053423,12.66,79,625,0.021,3,0,,9.15,15.0,lmcache:active_memory_objs_count=511 lmcache:local_cache_usage=4088.0MiB lmcache:local_storage_usage=4088.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=90 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=26 lmcache:retrieve_process_tokens_time_sum=0.013186 lmcache:retrieve_speed_count=26 lmcache:retrieve_speed_sum=8.19474e+06 lmcache:retrieve_to_gpu_time_count=26 lmcache:retrieve_to_gpu_time_sum=0.111179 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=86 lmcache:store_from_gpu_time_sum=0.442055 lmcache:store_process_tokens_time_count=86 lmcache:store_process_tokens_time_sum=0.191986 lmcache:store_put_time_count=86 lmcache:store_put_time_sum=0.101019 lmcache:store_speed_count=86 lmcache:store_speed_sum=1.47754e+07 lmcache:time_to_retrieve_count=26 lmcache:time_to_retrieve_sum=0.127237 lmcache:time_to_store_count=86 lmcache:time_to_store_sum=0.769672,0,564,1770861561.489,-24.215,meta-llama/Llama-3.2-1B-Instruct,"1770861561.489, 1770861561.918, 1770861562.455, 1770861563.469, 1770861563.682",511,4088.0,4088.0,0.0,90,0.0,0,0,,,1.0,26,0.013186,26,8194740.0,26,0.111179,0,0,0,86,0.442055,86,0.191986,86,0.101019,86,14775400.0,26,0.127237,86,0.769672
1.0,0,1770861568.2864,20.8389,27,32,59,0.1057,0.0242,0.0277,1.0,0.0,90.56,0.5673,19.9446,19.9446,30509.4535,1770861589.9363174,12.64,79,625,0.021,3,0,,9.15,15.0,lmcache:active_memory_objs_count=511 lmcache:local_cache_usage=4088.0MiB lmcache:local_storage_usage=4088.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=90 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=26 lmcache:retrieve_process_tokens_time_sum=0.013186 lmcache:retrieve_speed_count=26 lmcache:retrieve_speed_sum=8.19474e+06 lmcache:retrieve_to_gpu_time_count=26 lmcache:retrieve_to_gpu_time_sum=0.111179 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=86 lmcache:store_from_gpu_time_sum=0.442055 lmcache:store_process_tokens_time_count=86 lmcache:store_process_tokens_time_sum=0.191986 lmcache:store_put_time_count=86 lmcache:store_put_time_sum=0.101019 lmcache:store_speed_count=86 lmcache:store_speed_sum=1.47754e+07 lmcache:time_to_retrieve_count=26 lmcache:time_to_retrieve_sum=0.127237 lmcache:time_to_store_count=86 lmcache:time_to_store_sum=0.769672,0,564,1770861561.489,-24.215,meta-llama/Llama-3.2-1B-Instruct,"1770861561.489, 1770861561.918, 1770861562.455, 1770861563.469, 1770861563.682",511,4088.0,4088.0,0.0,90,0.0,0,0,,,1.0,26,0.013186,26,8194740.0,26,0.111179,0,0,0,86,0.442055,86,0.191986,86,0.101019,86,14775400.0,26,0.127237,86,0.769672
1.0,0,1770861568.797,20.5827,27,32,59,0.112,0.0306,0.036,1.0,0.0,90.57,0.5596,19.6947,19.6947,30529.1482,1770861590.0720768,12.62,79,626,0.021,2,0,,9.15,15.0,lmcache:active_memory_objs_count=511 lmcache:local_cache_usage=4088.0MiB lmcache:local_storage_usage=4088.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=90 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=26 lmcache:retrieve_process_tokens_time_sum=0.013186 lmcache:retrieve_speed_count=26 lmcache:retrieve_speed_sum=8.19474e+06 lmcache:retrieve_to_gpu_time_count=26 lmcache:retrieve_to_gpu_time_sum=0.111179 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=86 lmcache:store_from_gpu_time_sum=0.442055 lmcache:store_process_tokens_time_count=86 lmcache:store_process_tokens_time_sum=0.191986 lmcache:store_put_time_count=86 lmcache:store_put_time_sum=0.101019 lmcache:store_speed_count=86 lmcache:store_speed_sum=1.47754e+07 lmcache:time_to_retrieve_count=26 lmcache:time_to_retrieve_sum=0.127237 lmcache:time_to_store_count=86 lmcache:time_to_store_sum=0.769672,0,564,1770861561.489,-24.215,meta-llama/Llama-3.2-1B-Instruct,"1770861561.489, 1770861561.918, 1770861562.455, 1770861563.469, 1770861563.682",511,4088.0,4088.0,0.0,90,0.0,0,0,,,1.0,26,0.013186,26,8194740.0,26,0.111179,0,0,0,86,0.442055,86,0.191986,86,0.101019,86,14775400.0,26,0.127237,86,0.769672
1.0,0,1770861569.0658,20.5174,27,31,58,0.0868,0.0326,0.0412,1.0,0.0,90.59,0.5531,19.6042,19.6042,30548.7524,1770861590.2779021,12.6,79,627,0.021,2,0,,9.15,15.0,lmcache:active_memory_objs_count=511 lmcache:local_cache_usage=4088.0MiB lmcache:local_storage_usage=4088.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=90 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=26 lmcache:retrieve_process_tokens_time_sum=0.013186 lmcache:retrieve_speed_count=26 lmcache:retrieve_speed_sum=8.19474e+06 lmcache:retrieve_to_gpu_time_count=26 lmcache:retrieve_to_gpu_time_sum=0.111179 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=86 lmcache:store_from_gpu_time_sum=0.442055 lmcache:store_process_tokens_time_count=86 lmcache:store_process_tokens_time_sum=0.191986 lmcache:store_put_time_count=86 lmcache:store_put_time_sum=0.101019 lmcache:store_speed_count=86 lmcache:store_speed_sum=1.47754e+07 lmcache:time_to_retrieve_count=26 lmcache:time_to_retrieve_sum=0.127237 lmcache:time_to_store_count=86 lmcache:time_to_store_sum=0.769672,0,564,1770861561.489,-24.215,meta-llama/Llama-3.2-1B-Instruct,"1770861561.489, 1770861561.918, 1770861562.455, 1770861563.469, 1770861563.682",511,4088.0,4088.0,0.0,90,0.0,0,0,,,1.0,26,0.013186,26,8194740.0,26,0.111179,0,0,0,86,0.442055,86,0.191986,86,0.101019,86,14775400.0,26,0.127237,86,0.769672
1.0,0,1770861569.7888,20.1482,27,32,59,0.1031,0.0383,0.0386,1.0,0.0,90.6,0.5794,19.2513,19.2513,30605.8683,1770861590.6998568,12.58,79,630,0.021,3,0,,9.15,15.0,lmcache:active_memory_objs_count=511 lmcache:local_cache_usage=4088.0MiB lmcache:local_storage_usage=4088.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=90 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=26 lmcache:retrieve_process_tokens_time_sum=0.013186 lmcache:retrieve_speed_count=26 lmcache:retrieve_speed_sum=8.19474e+06 lmcache:retrieve_to_gpu_time_count=26 lmcache:retrieve_to_gpu_time_sum=0.111179 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=86 lmcache:store_from_gpu_time_sum=0.442055 lmcache:store_process_tokens_time_count=86 lmcache:store_process_tokens_time_sum=0.191986 lmcache:store_put_time_count=86 lmcache:store_put_time_sum=0.101019 lmcache:store_speed_count=86 lmcache:store_speed_sum=1.47754e+07 lmcache:time_to_retrieve_count=26 lmcache:time_to_retrieve_sum=0.127237 lmcache:time_to_store_count=86 lmcache:time_to_store_sum=0.769672,0,564,1770861561.489,-24.215,meta-llama/Llama-3.2-1B-Instruct,"1770861561.489, 1770861561.918, 1770861562.455, 1770861563.469, 1770861563.682",511,4088.0,4088.0,0.0,90,0.0,0,0,,,1.0,26,0.013186,26,8194740.0,26,0.111179,0,0,0,86,0.442055,86,0.191986,86,0.101019,86,14775400.0,26,0.127237,86,0.769672
1.0,0,1770861571.0419,19.4747,27,0,27,,,,1.0,,,0.0745,18.5492,18.5492,30605.8683,1770861590.817547,12.56,79,630,0.021,2,0,,9.15,15.0,lmcache:active_memory_objs_count=511 lmcache:local_cache_usage=4088.0MiB lmcache:local_storage_usage=4088.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=90 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=26 lmcache:retrieve_process_tokens_time_sum=0.013186 lmcache:retrieve_speed_count=26 lmcache:retrieve_speed_sum=8.19474e+06 lmcache:retrieve_to_gpu_time_count=26 lmcache:retrieve_to_gpu_time_sum=0.111179 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=86 lmcache:store_from_gpu_time_sum=0.442055 lmcache:store_process_tokens_time_count=86 lmcache:store_process_tokens_time_sum=0.191986 lmcache:store_put_time_count=86 lmcache:store_put_time_sum=0.101019 lmcache:store_speed_count=86 lmcache:store_speed_sum=1.47754e+07 lmcache:time_to_retrieve_count=26 lmcache:time_to_retrieve_sum=0.127237 lmcache:time_to_store_count=86 lmcache:time_to_store_sum=0.769672,0,564,1770861561.489,-24.215,meta-llama/Llama-3.2-1B-Instruct,"1770861561.489, 1770861561.918, 1770861562.455, 1770861563.469, 1770861563.682",511,4088.0,4088.0,0.0,90,0.0,0,0,,,1.0,26,0.013186,26,8194740.0,26,0.111179,0,0,0,86,0.442055,86,0.191986,86,0.101019,86,14775400.0,26,0.127237,86,0.769672
1.0,0,1770861569.9216,20.2135,27,32,59,0.1018,0.0391,0.0496,1.0,0.0,90.62,0.5491,19.3154,19.3154,30624.9748,1770861590.9127204,12.54,79,631,0.021,2,0,,9.15,15.0,lmcache:active_memory_objs_count=511 lmcache:local_cache_usage=4088.0MiB lmcache:local_storage_usage=4088.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=90 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=26 lmcache:retrieve_process_tokens_time_sum=0.013186 lmcache:retrieve_speed_count=26 lmcache:retrieve_speed_sum=8.19474e+06 lmcache:retrieve_to_gpu_time_count=26 lmcache:retrieve_to_gpu_time_sum=0.111179 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=86 lmcache:store_from_gpu_time_sum=0.442055 lmcache:store_process_tokens_time_count=86 lmcache:store_process_tokens_time_sum=0.191986 lmcache:store_put_time_count=86 lmcache:store_put_time_sum=0.101019 lmcache:store_speed_count=86 lmcache:store_speed_sum=1.47754e+07 lmcache:time_to_retrieve_count=26 lmcache:time_to_retrieve_sum=0.127237 lmcache:time_to_store_count=86 lmcache:time_to_store_sum=0.769672,0,564,1770861561.489,-24.215,meta-llama/Llama-3.2-1B-Instruct,"1770861561.489, 1770861561.918, 1770861562.455, 1770861563.469, 1770861563.682",511,4088.0,4088.0,0.0,90,0.0,0,0,,,1.0,26,0.013186,26,8194740.0,26,0.111179,0,0,0,86,0.442055,86,0.191986,86,0.101019,86,14775400.0,26,0.127237,86,0.769672
1.0,0,1770861570.3065,20.0182,27,32,59,0.0883,0.0327,0.0362,1.0,0.0,90.64,0.5467,19.1065,19.1065,30624.9748,1770861591.050209,12.52,79,631,0.021,2,0,,9.15,15.0,lmcache:active_memory_objs_count=511 lmcache:local_cache_usage=4088.0MiB lmcache:local_storage_usage=4088.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=90 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=26 lmcache:retrieve_process_tokens_time_sum=0.013186 lmcache:retrieve_speed_count=26 lmcache:retrieve_speed_sum=8.19474e+06 lmcache:retrieve_to_gpu_time_count=26 lmcache:retrieve_to_gpu_time_sum=0.111179 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=86 lmcache:store_from_gpu_time_sum=0.442055 lmcache:store_process_tokens_time_count=86 lmcache:store_process_tokens_time_sum=0.191986 lmcache:store_put_time_count=86 lmcache:store_put_time_sum=0.101019 lmcache:store_speed_count=86 lmcache:store_speed_sum=1.47754e+07 lmcache:time_to_retrieve_count=26 lmcache:time_to_retrieve_sum=0.127237 lmcache:time_to_store_count=86 lmcache:time_to_store_sum=0.769672,0,564,1770861573.57,-17.346,meta-llama/Llama-3.2-1B-Instruct,"1770861573.570, 1770861573.991, 1770861574.138, 1770861574.186, 1770861574.337",511,4088.0,4088.0,0.0,90,0.0,0,0,,,1.0,26,0.013186,26,8194740.0,26,0.111179,0,0,0,86,0.442055,86,0.191986,86,0.101019,86,14775400.0,26,0.127237,86,0.769672
1.0,0,1770861571.192,19.6268,27,32,59,0.0877,0.0304,0.0488,1.0,0.0,90.65,0.5668,18.7145,18.7145,30662.1734,1770861591.6746507,12.5,79,633,0.022,3,0,,9.15,15.0,lmcache:active_memory_objs_count=511 lmcache:local_cache_usage=4088.0MiB lmcache:local_storage_usage=4088.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=90 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=26 lmcache:retrieve_process_tokens_time_sum=0.013186 lmcache:retrieve_speed_count=26 lmcache:retrieve_speed_sum=8.19474e+06 lmcache:retrieve_to_gpu_time_count=26 lmcache:retrieve_to_gpu_time_sum=0.111179 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=86 lmcache:store_from_gpu_time_sum=0.442055 lmcache:store_process_tokens_time_count=86 lmcache:store_process_tokens_time_sum=0.191986 lmcache:store_put_time_count=86 lmcache:store_put_time_sum=0.101019 lmcache:store_speed_count=86 lmcache:store_speed_sum=1.47754e+07 lmcache:time_to_retrieve_count=26 lmcache:time_to_retrieve_sum=0.127237 lmcache:time_to_store_count=86 lmcache:time_to_store_sum=0.769672,0,564,1770861573.57,-17.346,meta-llama/Llama-3.2-1B-Instruct,"1770861573.570, 1770861573.991, 1770861574.138, 1770861574.186, 1770861574.337",511,4088.0,4088.0,0.0,90,0.0,0,0,,,1.0,26,0.013186,26,8194740.0,26,0.111179,0,0,0,86,0.442055,86,0.191986,86,0.101019,86,14775400.0,26,0.127237,86,0.769672
1.0,0,1770861571.706,19.3878,27,32,59,0.0964,0.0217,0.0356,1.0,0.0,90.67,0.58,18.4842,18.4842,30662.1734,1770861591.789485,12.48,79,633,0.022,3,0,,9.15,15.0,lmcache:active_memory_objs_count=511 lmcache:local_cache_usage=4088.0MiB lmcache:local_storage_usage=4088.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=90 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=26 lmcache:retrieve_process_tokens_time_sum=0.013186 lmcache:retrieve_speed_count=26 lmcache:retrieve_speed_sum=8.19474e+06 lmcache:retrieve_to_gpu_time_count=26 lmcache:retrieve_to_gpu_time_sum=0.111179 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=86 lmcache:store_from_gpu_time_sum=0.442055 lmcache:store_process_tokens_time_count=86 lmcache:store_process_tokens_time_sum=0.191986 lmcache:store_put_time_count=86 lmcache:store_put_time_sum=0.101019 lmcache:store_speed_count=86 lmcache:store_speed_sum=1.47754e+07 lmcache:time_to_retrieve_count=26 lmcache:time_to_retrieve_sum=0.127237 lmcache:time_to_store_count=86 lmcache:time_to_store_sum=0.769672,0,564,1770861573.57,-17.346,meta-llama/Llama-3.2-1B-Instruct,"1770861573.570, 1770861573.991, 1770861574.138, 1770861574.186, 1770861574.337",511,4088.0,4088.0,0.0,90,0.0,0,0,,,1.0,26,0.013186,26,8194740.0,26,0.111179,0,0,0,86,0.442055,86,0.191986,86,0.101019,86,14775400.0,26,0.127237,86,0.769672
1.0,0,1770861572.5699,18.6968,27,32,59,0.0838,0.0268,0.0286,1.0,0.0,90.68,0.551,17.7806,17.7806,30697.4795,1770861591.980765,12.46,79,635,0.022,3,0,,9.15,15.0,lmcache:active_memory_objs_count=511 lmcache:local_cache_usage=4088.0MiB lmcache:local_storage_usage=4088.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=90 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=26 lmcache:retrieve_process_tokens_time_sum=0.013186 lmcache:retrieve_speed_count=26 lmcache:retrieve_speed_sum=8.19474e+06 lmcache:retrieve_to_gpu_time_count=26 lmcache:retrieve_to_gpu_time_sum=0.111179 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=86 lmcache:store_from_gpu_time_sum=0.442055 lmcache:store_process_tokens_time_count=86 lmcache:store_process_tokens_time_sum=0.191986 lmcache:store_put_time_count=86 lmcache:store_put_time_sum=0.101019 lmcache:store_speed_count=86 lmcache:store_speed_sum=1.47754e+07 lmcache:time_to_retrieve_count=26 lmcache:time_to_retrieve_sum=0.127237 lmcache:time_to_store_count=86 lmcache:time_to_store_sum=0.769672,0,564,1770861573.57,-17.346,meta-llama/Llama-3.2-1B-Instruct,"1770861573.570, 1770861573.991, 1770861574.138, 1770861574.186, 1770861574.337",511,4088.0,4088.0,0.0,90,0.0,0,0,,,1.0,26,0.013186,26,8194740.0,26,0.111179,0,0,0,86,0.442055,86,0.191986,86,0.101019,86,14775400.0,26,0.127237,86,0.769672
1.0,0,1770861572.9913,18.431,27,32,59,0.0944,0.0339,0.0419,1.0,0.0,90.7,0.5393,17.5255,17.5255,30697.4795,1770861592.1755514,12.44,79,635,0.022,2,0,,9.15,15.0,lmcache:active_memory_objs_count=511 lmcache:local_cache_usage=4088.0MiB lmcache:local_storage_usage=4088.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=90 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=26 lmcache:retrieve_process_tokens_time_sum=0.013186 lmcache:retrieve_speed_count=26 lmcache:retrieve_speed_sum=8.19474e+06 lmcache:retrieve_to_gpu_time_count=26 lmcache:retrieve_to_gpu_time_sum=0.111179 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=86 lmcache:store_from_gpu_time_sum=0.442055 lmcache:store_process_tokens_time_count=86 lmcache:store_process_tokens_time_sum=0.191986 lmcache:store_put_time_count=86 lmcache:store_put_time_sum=0.101019 lmcache:store_speed_count=86 lmcache:store_speed_sum=1.47754e+07 lmcache:time_to_retrieve_count=26 lmcache:time_to_retrieve_sum=0.127237 lmcache:time_to_store_count=86 lmcache:time_to_store_sum=0.769672,0,564,1770861573.57,-17.346,meta-llama/Llama-3.2-1B-Instruct,"1770861573.570, 1770861573.991, 1770861574.138, 1770861574.186, 1770861574.337",511,4088.0,4088.0,0.0,90,0.0,0,0,,,1.0,26,0.013186,26,8194740.0,26,0.111179,0,0,0,86,0.442055,86,0.191986,86,0.101019,86,14775400.0,26,0.127237,86,0.769672
200.0,1,1770861379.1822,215.0873,2019,0,2019,,,,200.0,,,6.9132,22.0004,22.0004,30740.4451,1770861601.3360229,12.4,79,637,0.298,36,20,,9.15,15.0,lmcache:active_memory_objs_count=512 lmcache:local_cache_usage=4096.0MiB lmcache:local_storage_usage=4096.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=90 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=26 lmcache:retrieve_process_tokens_time_sum=0.013186 lmcache:retrieve_speed_count=26 lmcache:retrieve_speed_sum=8.19474e+06 lmcache:retrieve_to_gpu_time_count=26 lmcache:retrieve_to_gpu_time_sum=0.111179 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=91 lmcache:store_from_gpu_time_sum=0.470614 lmcache:store_process_tokens_time_count=91 lmcache:store_process_tokens_time_sum=0.210913 lmcache:store_put_time_count=91 lmcache:store_put_time_sum=0.150345 lmcache:store_speed_count=91 lmcache:store_speed_sum=1.52496e+07 lmcache:time_to_retrieve_count=26 lmcache:time_to_retrieve_sum=0.127237 lmcache:time_to_store_count=91 lmcache:time_to_store_sum=0.868052,0,564,1770861590.112,-11.006,meta-llama/Llama-3.2-1B-Instruct,"1770861590.112, 1770861590.247, 1770861590.410, 1770861590.550, 1770861590.684",512,4096.0,4096.0,0.0,90,0.0,0,0,,,1.0,26,0.013186,26,8194740.0,26,0.111179,0,0,0,91,0.470614,91,0.210913,91,0.150345,91,15249600.0,26,0.127237,91,0.868052
200.0,1,1770861380.214,214.7444,1989,0,1989,,,,200.0,,,6.2207,20.9652,20.9652,30740.4451,1770861601.4021819,12.42,79,637,0.298,36,20,,9.15,15.0,lmcache:active_memory_objs_count=512 lmcache:local_cache_usage=4096.0MiB lmcache:local_storage_usage=4096.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=90 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=26 lmcache:retrieve_process_tokens_time_sum=0.013186 lmcache:retrieve_speed_count=26 lmcache:retrieve_speed_sum=8.19474e+06 lmcache:retrieve_to_gpu_time_count=26 lmcache:retrieve_to_gpu_time_sum=0.111179 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=91 lmcache:store_from_gpu_time_sum=0.470614 lmcache:store_process_tokens_time_count=91 lmcache:store_process_tokens_time_sum=0.210913 lmcache:store_put_time_count=91 lmcache:store_put_time_sum=0.150345 lmcache:store_speed_count=91 lmcache:store_speed_sum=1.52496e+07 lmcache:time_to_retrieve_count=26 lmcache:time_to_retrieve_sum=0.127237 lmcache:time_to_store_count=91 lmcache:time_to_store_sum=0.868052,0,564,1770861590.112,-11.006,meta-llama/Llama-3.2-1B-Instruct,"1770861590.112, 1770861590.247, 1770861590.410, 1770861590.550, 1770861590.684",512,4096.0,4096.0,0.0,90,0.0,0,0,,,1.0,26,0.013186,26,8194740.0,26,0.111179,0,0,0,91,0.470614,91,0.210913,91,0.150345,91,15249600.0,26,0.127237,91,0.868052
1.0,0,1770861583.3951,14.6671,27,0,27,,,,1.0,,,10.5567,24.2237,24.2237,30764.6688,1770861608.7414615,12.38,79,638,0.568,67,20,,9.15,15.0,lmcache:active_memory_objs_count=512 lmcache:local_cache_usage=4096.0MiB lmcache:local_storage_usage=4096.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=117 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=26 lmcache:retrieve_process_tokens_time_sum=0.013186 lmcache:retrieve_speed_count=26 lmcache:retrieve_speed_sum=8.19474e+06 lmcache:retrieve_to_gpu_time_count=26 lmcache:retrieve_to_gpu_time_sum=0.111179 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=111 lmcache:store_from_gpu_time_sum=0.584497 lmcache:store_process_tokens_time_count=111 lmcache:store_process_tokens_time_sum=0.270019 lmcache:store_put_time_count=111 lmcache:store_put_time_sum=0.327819 lmcache:store_speed_count=111 lmcache:store_speed_sum=1.71662e+07 lmcache:time_to_retrieve_count=26 lmcache:time_to_retrieve_sum=0.127237 lmcache:time_to_store_count=111 lmcache:time_to_store_sum=1.22511,0,569,1770861594.271,-11.886,meta-llama/Llama-3.2-1B-Instruct,"1770861594.271, 1770861594.393, 1770861594.462, 1770861594.507, 1770861594.642",512,4096.0,4096.0,0.0,117,0.0,0,0,,,1.0,26,0.013186,26,8194740.0,26,0.111179,0,0,0,111,0.584497,111,0.270019,111,0.327819,111,17166200.0,26,0.127237,111,1.22511
