orig_slo,slo_type,insertion_time,wait_time,prompt_tok,out_tok,total_tok,ttft,tbt_p95,tbt_p99,tbt_slo,tbt_violation,tbt_success_rate_pct,ttlt,diff,violation,total_violation,finished_time,success_rate_pct,success_count,processed_count,kv,run_cnt,wait_cnt,swap_cnt,vram_used_gib,vram_total_gib,lmcache,vq_id,vq_groups,head_deadline,slack,model,deadlines,lmcache:active_memory_objs_count,lmcache:local_cache_usage(MiB),lmcache:local_storage_usage(MiB),lmcache:lookup_hit_rate,lmcache:pinned_memory_objs_count,lmcache:remote_cache_usage(MiB),lmcache:remote_ping_error_code,lmcache:remote_ping_latency,lmcache:request_cache_lifespan_count,lmcache:request_cache_lifespan_sum,lmcache:retrieve_hit_rate,lmcache:retrieve_process_tokens_time_count,lmcache:retrieve_process_tokens_time_sum,lmcache:retrieve_speed_count,lmcache:retrieve_speed_sum,lmcache:retrieve_to_gpu_time_count,lmcache:retrieve_to_gpu_time_sum,lmcache:storage_events_done_count,lmcache:storage_events_not_found_count,lmcache:storage_events_ongoing_count,lmcache:store_from_gpu_time_count,lmcache:store_from_gpu_time_sum,lmcache:store_process_tokens_time_count,lmcache:store_process_tokens_time_sum,lmcache:store_put_time_count,lmcache:store_put_time_sum,lmcache:store_speed_count,lmcache:store_speed_sum,lmcache:time_to_retrieve_count,lmcache:time_to_retrieve_sum,lmcache:time_to_store_count,lmcache:time_to_store_sum
200.0,1,1770777969.2245,26.9243,1751,1071,2822,90.1271,0.1289,0.4653,200.0,0.0,85.4,173.734,0.6582,0.6582,24159.3667,1770778173.2397919,14.72,84,458,0.003,5,0,,8.63,15.0,lmcache:active_memory_objs_count=512 lmcache:local_cache_usage=4096.0MiB lmcache:local_storage_usage=4096.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=66 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=21 lmcache:retrieve_process_tokens_time_sum=0.0125633 lmcache:retrieve_speed_count=21 lmcache:retrieve_speed_sum=6.67555e+06 lmcache:retrieve_to_gpu_time_count=21 lmcache:retrieve_to_gpu_time_sum=0.0952189 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=88 lmcache:store_from_gpu_time_sum=0.472979 lmcache:store_process_tokens_time_count=88 lmcache:store_process_tokens_time_sum=0.0845665 lmcache:store_put_time_count=88 lmcache:store_put_time_sum=0.151655 lmcache:store_speed_count=88 lmcache:store_speed_sum=1.70106e+07 lmcache:time_to_retrieve_count=21 lmcache:time_to_retrieve_sum=0.109981 lmcache:time_to_store_count=88 lmcache:time_to_store_sum=0.748323,0,582,1770778080.71,-89.387,meta-llama/Llama-3.2-1B-Instruct,"1770778080.710, 1770778080.979, 1770778081.294, 1770778081.430, 1770778081.637",512,4096.0,4096.0,0.0,66,0.0,0,0,,,1.0,21,0.0125633,21,6675550.0,21,0.0952189,0,0,0,88,0.472979,88,0.0845665,88,0.151655,88,17010600.0,21,0.109981,88,0.748323
200.0,1,1770777970.8333,26.346,1966,1024,2990,89.9201,0.1214,0.4354,200.0,0.0,85.61,172.7825,-0.8715,0.0,24159.3667,1770778173.25082,15.63,84,458,0.003,5,0,,8.63,15.0,lmcache:active_memory_objs_count=512 lmcache:local_cache_usage=4096.0MiB lmcache:local_storage_usage=4096.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=66 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=21 lmcache:retrieve_process_tokens_time_sum=0.0125633 lmcache:retrieve_speed_count=21 lmcache:retrieve_speed_sum=6.67555e+06 lmcache:retrieve_to_gpu_time_count=21 lmcache:retrieve_to_gpu_time_sum=0.0952189 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=88 lmcache:store_from_gpu_time_sum=0.472979 lmcache:store_process_tokens_time_count=88 lmcache:store_process_tokens_time_sum=0.0845665 lmcache:store_put_time_count=88 lmcache:store_put_time_sum=0.151655 lmcache:store_speed_count=88 lmcache:store_speed_sum=1.70106e+07 lmcache:time_to_retrieve_count=21 lmcache:time_to_retrieve_sum=0.109981 lmcache:time_to_store_count=88 lmcache:time_to_store_sum=0.748323,0,582,1770778080.71,-89.387,meta-llama/Llama-3.2-1B-Instruct,"1770778080.710, 1770778080.979, 1770778081.294, 1770778081.430, 1770778081.637",512,4096.0,4096.0,0.0,66,0.0,0,0,,,1.0,21,0.0125633,21,6675550.0,21,0.0952189,0,0,0,88,0.472979,88,0.0845665,88,0.151655,88,17010600.0,21,0.109981,88,0.748323
200.0,1,1770777984.8249,16.1659,1604,1024,2628,90.6611,0.1165,0.3236,200.0,0.0,86.11,169.0987,-14.7354,0.0,24159.3667,1770778173.2737808,17.67,84,458,0.0,0,0,,8.63,15.0,lmcache:active_memory_objs_count=512 lmcache:local_cache_usage=4096.0MiB lmcache:local_storage_usage=4096.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=66 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=21 lmcache:retrieve_process_tokens_time_sum=0.0125633 lmcache:retrieve_speed_count=21 lmcache:retrieve_speed_sum=6.67555e+06 lmcache:retrieve_to_gpu_time_count=21 lmcache:retrieve_to_gpu_time_sum=0.0952189 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=88 lmcache:store_from_gpu_time_sum=0.472979 lmcache:store_process_tokens_time_count=88 lmcache:store_process_tokens_time_sum=0.0845665 lmcache:store_put_time_count=88 lmcache:store_put_time_sum=0.151655 lmcache:store_speed_count=88 lmcache:store_speed_sum=1.70106e+07 lmcache:time_to_retrieve_count=21 lmcache:time_to_retrieve_sum=0.109981 lmcache:time_to_store_count=88 lmcache:time_to_store_sum=0.748323,0,582,1770778080.71,-89.387,meta-llama/Llama-3.2-1B-Instruct,"1770778080.710, 1770778080.979, 1770778081.294, 1770778081.430, 1770778081.637",512,4096.0,4096.0,0.0,66,0.0,0,0,,,1.0,21,0.0125633,21,6675550.0,21,0.0952189,0,0,0,88,0.472979,88,0.0845665,88,0.151655,88,17010600.0,21,0.109981,88,0.748323
1.0,0,1770778076.8098,90.5237,27,32,59,0.395,0.1007,0.1027,1.0,0.0,85.71,2.6558,89.9187,89.9187,24159.3667,1770778173.2896655,16.17,84,458,0.002,3,0,,8.63,15.0,lmcache:active_memory_objs_count=512 lmcache:local_cache_usage=4096.0MiB lmcache:local_storage_usage=4096.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=66 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=21 lmcache:retrieve_process_tokens_time_sum=0.0125633 lmcache:retrieve_speed_count=21 lmcache:retrieve_speed_sum=6.67555e+06 lmcache:retrieve_to_gpu_time_count=21 lmcache:retrieve_to_gpu_time_sum=0.0952189 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=88 lmcache:store_from_gpu_time_sum=0.472979 lmcache:store_process_tokens_time_count=88 lmcache:store_process_tokens_time_sum=0.0845665 lmcache:store_put_time_count=88 lmcache:store_put_time_sum=0.151655 lmcache:store_speed_count=88 lmcache:store_speed_sum=1.70106e+07 lmcache:time_to_retrieve_count=21 lmcache:time_to_retrieve_sum=0.109981 lmcache:time_to_store_count=88 lmcache:time_to_store_sum=0.748323,0,582,1770778080.71,-89.387,meta-llama/Llama-3.2-1B-Instruct,"1770778080.710, 1770778080.979, 1770778081.294, 1770778081.430, 1770778081.637",512,4096.0,4096.0,0.0,66,0.0,0,0,,,1.0,21,0.0125633,21,6675550.0,21,0.0952189,0,0,0,88,0.472979,88,0.0845665,88,0.151655,88,17010600.0,21,0.109981,88,0.748323
200.0,1,1770777970.7214,26.2053,1563,1024,2587,90.1446,0.1148,0.4259,200.0,0.0,85.58,173.0321,-0.7627,0.0,24159.3667,1770778173.3102293,15.44,84,458,0.003,6,0,,8.63,15.0,lmcache:active_memory_objs_count=512 lmcache:local_cache_usage=4096.0MiB lmcache:local_storage_usage=4096.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=66 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=21 lmcache:retrieve_process_tokens_time_sum=0.0125633 lmcache:retrieve_speed_count=21 lmcache:retrieve_speed_sum=6.67555e+06 lmcache:retrieve_to_gpu_time_count=21 lmcache:retrieve_to_gpu_time_sum=0.0952189 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=88 lmcache:store_from_gpu_time_sum=0.472979 lmcache:store_process_tokens_time_count=88 lmcache:store_process_tokens_time_sum=0.0845665 lmcache:store_put_time_count=88 lmcache:store_put_time_sum=0.151655 lmcache:store_speed_count=88 lmcache:store_speed_sum=1.70106e+07 lmcache:time_to_retrieve_count=21 lmcache:time_to_retrieve_sum=0.109981 lmcache:time_to_store_count=88 lmcache:time_to_store_sum=0.748323,0,582,1770778080.71,-89.387,meta-llama/Llama-3.2-1B-Instruct,"1770778080.710, 1770778080.979, 1770778081.294, 1770778081.430, 1770778081.637",512,4096.0,4096.0,0.0,66,0.0,0,0,,,1.0,21,0.0125633,21,6675550.0,21,0.0952189,0,0,0,88,0.472979,88,0.0845665,88,0.151655,88,17010600.0,21,0.109981,88,0.748323
200.0,1,1770777989.0396,14.1418,1644,1024,2668,90.1635,0.1176,0.3285,200.0,0.0,86.08,166.9302,-18.928,0.0,24159.3667,1770778173.3670733,18.04,84,458,0.001,1,0,,8.63,15.0,lmcache:active_memory_objs_count=512 lmcache:local_cache_usage=4096.0MiB lmcache:local_storage_usage=4096.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=66 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=21 lmcache:retrieve_process_tokens_time_sum=0.0125633 lmcache:retrieve_speed_count=21 lmcache:retrieve_speed_sum=6.67555e+06 lmcache:retrieve_to_gpu_time_count=21 lmcache:retrieve_to_gpu_time_sum=0.0952189 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=88 lmcache:store_from_gpu_time_sum=0.472979 lmcache:store_process_tokens_time_count=88 lmcache:store_process_tokens_time_sum=0.0845665 lmcache:store_put_time_count=88 lmcache:store_put_time_sum=0.151655 lmcache:store_speed_count=88 lmcache:store_speed_sum=1.70106e+07 lmcache:time_to_retrieve_count=21 lmcache:time_to_retrieve_sum=0.109981 lmcache:time_to_store_count=88 lmcache:time_to_store_sum=0.748323,0,582,1770778080.71,-89.387,meta-llama/Llama-3.2-1B-Instruct,"1770778080.710, 1770778080.979, 1770778081.294, 1770778081.430, 1770778081.637",512,4096.0,4096.0,0.0,66,0.0,0,0,,,1.0,21,0.0125633,21,6675550.0,21,0.0952189,0,0,0,88,0.472979,88,0.0845665,88,0.151655,88,17010600.0,21,0.109981,88,0.748323
200.0,1,1770777988.6476,14.2638,1762,1024,2786,90.4839,0.1199,0.2898,200.0,0.0,86.18,167.2387,-18.4975,0.0,24159.3667,1770778173.5719213,18.4,84,458,0.001,1,0,,8.63,15.0,lmcache:active_memory_objs_count=512 lmcache:local_cache_usage=4096.0MiB lmcache:local_storage_usage=4096.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=66 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=21 lmcache:retrieve_process_tokens_time_sum=0.0125633 lmcache:retrieve_speed_count=21 lmcache:retrieve_speed_sum=6.67555e+06 lmcache:retrieve_to_gpu_time_count=21 lmcache:retrieve_to_gpu_time_sum=0.0952189 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=88 lmcache:store_from_gpu_time_sum=0.472979 lmcache:store_process_tokens_time_count=88 lmcache:store_process_tokens_time_sum=0.0845665 lmcache:store_put_time_count=88 lmcache:store_put_time_sum=0.151655 lmcache:store_speed_count=88 lmcache:store_speed_sum=1.70106e+07 lmcache:time_to_retrieve_count=21 lmcache:time_to_retrieve_sum=0.109981 lmcache:time_to_store_count=88 lmcache:time_to_store_sum=0.748323,0,582,1770778080.71,-89.387,meta-llama/Llama-3.2-1B-Instruct,"1770778080.710, 1770778080.979, 1770778081.294, 1770778081.430, 1770778081.637",512,4096.0,4096.0,0.0,66,0.0,0,0,,,1.0,21,0.0125633,21,6675550.0,21,0.0952189,0,0,0,88,0.472979,88,0.0845665,88,0.151655,88,17010600.0,21,0.109981,88,0.748323
200.0,1,1770777972.8908,25.2016,1621,1024,2645,93.5284,0.1154,0.3343,200.0,0.0,85.85,171.8919,-2.9065,0.0,24159.3667,1770778173.622733,16.21,84,458,0.002,3,0,,8.63,15.0,lmcache:active_memory_objs_count=512 lmcache:local_cache_usage=4096.0MiB lmcache:local_storage_usage=4096.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=66 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=21 lmcache:retrieve_process_tokens_time_sum=0.0125633 lmcache:retrieve_speed_count=21 lmcache:retrieve_speed_sum=6.67555e+06 lmcache:retrieve_to_gpu_time_count=21 lmcache:retrieve_to_gpu_time_sum=0.0952189 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=88 lmcache:store_from_gpu_time_sum=0.472979 lmcache:store_process_tokens_time_count=88 lmcache:store_process_tokens_time_sum=0.0845665 lmcache:store_put_time_count=88 lmcache:store_put_time_sum=0.151655 lmcache:store_speed_count=88 lmcache:store_speed_sum=1.70106e+07 lmcache:time_to_retrieve_count=21 lmcache:time_to_retrieve_sum=0.109981 lmcache:time_to_store_count=88 lmcache:time_to_store_sum=0.748323,0,582,1770778080.71,-89.387,meta-llama/Llama-3.2-1B-Instruct,"1770778080.710, 1770778080.979, 1770778081.294, 1770778081.430, 1770778081.637",512,4096.0,4096.0,0.0,66,0.0,0,0,,,1.0,21,0.0125633,21,6675550.0,21,0.0952189,0,0,0,88,0.472979,88,0.0845665,88,0.151655,88,17010600.0,21,0.109981,88,0.748323
200.0,1,1770777984.1748,16.353,1771,1024,2795,91.1113,0.1128,0.3494,200.0,0.0,86.24,169.6066,-14.0405,0.0,24159.3667,1770778173.8408058,18.22,84,458,0.0,0,0,,8.63,15.0,lmcache:active_memory_objs_count=512 lmcache:local_cache_usage=4096.0MiB lmcache:local_storage_usage=4096.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=66 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=21 lmcache:retrieve_process_tokens_time_sum=0.0125633 lmcache:retrieve_speed_count=21 lmcache:retrieve_speed_sum=6.67555e+06 lmcache:retrieve_to_gpu_time_count=21 lmcache:retrieve_to_gpu_time_sum=0.0952189 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=88 lmcache:store_from_gpu_time_sum=0.472979 lmcache:store_process_tokens_time_count=88 lmcache:store_process_tokens_time_sum=0.0845665 lmcache:store_put_time_count=88 lmcache:store_put_time_sum=0.151655 lmcache:store_speed_count=88 lmcache:store_speed_sum=1.70106e+07 lmcache:time_to_retrieve_count=21 lmcache:time_to_retrieve_sum=0.109981 lmcache:time_to_store_count=88 lmcache:time_to_store_sum=0.748323,0,582,1770778080.71,-89.387,meta-llama/Llama-3.2-1B-Instruct,"1770778080.710, 1770778080.979, 1770778081.294, 1770778081.430, 1770778081.637",512,4096.0,4096.0,0.0,66,0.0,0,0,,,1.0,21,0.0125633,21,6675550.0,21,0.0952189,0,0,0,88,0.472979,88,0.0845665,88,0.151655,88,17010600.0,21,0.109981,88,0.748323
200.0,1,1770777983.6431,16.2958,1978,1024,3002,91.7205,0.1177,0.3643,200.0,0.0,86.14,170.1668,-13.5374,0.0,24159.3667,1770778173.855333,17.86,84,458,0.001,1,0,,8.63,15.0,lmcache:active_memory_objs_count=512 lmcache:local_cache_usage=4096.0MiB lmcache:local_storage_usage=4096.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=66 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=21 lmcache:retrieve_process_tokens_time_sum=0.0125633 lmcache:retrieve_speed_count=21 lmcache:retrieve_speed_sum=6.67555e+06 lmcache:retrieve_to_gpu_time_count=21 lmcache:retrieve_to_gpu_time_sum=0.0952189 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=88 lmcache:store_from_gpu_time_sum=0.472979 lmcache:store_process_tokens_time_count=88 lmcache:store_process_tokens_time_sum=0.0845665 lmcache:store_put_time_count=88 lmcache:store_put_time_sum=0.151655 lmcache:store_speed_count=88 lmcache:store_speed_sum=1.70106e+07 lmcache:time_to_retrieve_count=21 lmcache:time_to_retrieve_sum=0.109981 lmcache:time_to_store_count=88 lmcache:time_to_store_sum=0.748323,0,582,1770778080.71,-89.387,meta-llama/Llama-3.2-1B-Instruct,"1770778080.710, 1770778080.979, 1770778081.294, 1770778081.430, 1770778081.637",512,4096.0,4096.0,0.0,66,0.0,0,0,,,1.0,21,0.0125633,21,6675550.0,21,0.0952189,0,0,0,88,0.472979,88,0.0845665,88,0.151655,88,17010600.0,21,0.109981,88,0.748323
200.0,1,1770777971.5056,26.1982,1870,1024,2894,89.3832,0.1187,0.4208,200.0,0.0,85.78,172.2743,-1.5275,0.0,24159.3667,1770778173.8809543,15.83,84,458,0.001,1,0,,8.63,15.0,lmcache:active_memory_objs_count=512 lmcache:local_cache_usage=4096.0MiB lmcache:local_storage_usage=4096.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=66 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=21 lmcache:retrieve_process_tokens_time_sum=0.0125633 lmcache:retrieve_speed_count=21 lmcache:retrieve_speed_sum=6.67555e+06 lmcache:retrieve_to_gpu_time_count=21 lmcache:retrieve_to_gpu_time_sum=0.0952189 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=88 lmcache:store_from_gpu_time_sum=0.472979 lmcache:store_process_tokens_time_count=88 lmcache:store_process_tokens_time_sum=0.0845665 lmcache:store_put_time_count=88 lmcache:store_put_time_sum=0.151655 lmcache:store_speed_count=88 lmcache:store_speed_sum=1.70106e+07 lmcache:time_to_retrieve_count=21 lmcache:time_to_retrieve_sum=0.109981 lmcache:time_to_store_count=88 lmcache:time_to_store_sum=0.748323,0,582,1770778080.71,-89.387,meta-llama/Llama-3.2-1B-Instruct,"1770778080.710, 1770778080.979, 1770778081.294, 1770778081.430, 1770778081.637",512,4096.0,4096.0,0.0,66,0.0,0,0,,,1.0,21,0.0125633,21,6675550.0,21,0.0952189,0,0,0,88,0.472979,88,0.0845665,88,0.151655,88,17010600.0,21,0.109981,88,0.748323
200.0,1,1770777983.8187,16.3914,2011,1024,3035,91.4589,0.1177,0.3198,200.0,0.0,86.01,169.8435,-13.7651,0.0,24159.3667,1770778173.9694383,17.12,84,458,0.002,3,0,,8.63,15.0,lmcache:active_memory_objs_count=512 lmcache:local_cache_usage=4096.0MiB lmcache:local_storage_usage=4096.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=66 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=21 lmcache:retrieve_process_tokens_time_sum=0.0125633 lmcache:retrieve_speed_count=21 lmcache:retrieve_speed_sum=6.67555e+06 lmcache:retrieve_to_gpu_time_count=21 lmcache:retrieve_to_gpu_time_sum=0.0952189 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=88 lmcache:store_from_gpu_time_sum=0.472979 lmcache:store_process_tokens_time_count=88 lmcache:store_process_tokens_time_sum=0.0845665 lmcache:store_put_time_count=88 lmcache:store_put_time_sum=0.151655 lmcache:store_speed_count=88 lmcache:store_speed_sum=1.70106e+07 lmcache:time_to_retrieve_count=21 lmcache:time_to_retrieve_sum=0.109981 lmcache:time_to_store_count=88 lmcache:time_to_store_sum=0.748323,0,582,1770778080.71,-89.387,meta-llama/Llama-3.2-1B-Instruct,"1770778080.710, 1770778080.979, 1770778081.294, 1770778081.430, 1770778081.637",512,4096.0,4096.0,0.0,66,0.0,0,0,,,1.0,21,0.0125633,21,6675550.0,21,0.0952189,0,0,0,88,0.472979,88,0.0845665,88,0.151655,88,17010600.0,21,0.109981,88,0.748323
200.0,1,1770777972.0931,25.8662,2059,1024,3083,89.1213,0.1157,0.44,200.0,0.0,85.82,172.0357,-2.0981,0.0,24159.3667,1770778173.9805975,16.36,84,458,0.002,3,0,,8.63,15.0,lmcache:active_memory_objs_count=512 lmcache:local_cache_usage=4096.0MiB lmcache:local_storage_usage=4096.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=66 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=21 lmcache:retrieve_process_tokens_time_sum=0.0125633 lmcache:retrieve_speed_count=21 lmcache:retrieve_speed_sum=6.67555e+06 lmcache:retrieve_to_gpu_time_count=21 lmcache:retrieve_to_gpu_time_sum=0.0952189 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=88 lmcache:store_from_gpu_time_sum=0.472979 lmcache:store_process_tokens_time_count=88 lmcache:store_process_tokens_time_sum=0.0845665 lmcache:store_put_time_count=88 lmcache:store_put_time_sum=0.151655 lmcache:store_speed_count=88 lmcache:store_speed_sum=1.70106e+07 lmcache:time_to_retrieve_count=21 lmcache:time_to_retrieve_sum=0.109981 lmcache:time_to_store_count=88 lmcache:time_to_store_sum=0.748323,0,582,1770778080.71,-89.387,meta-llama/Llama-3.2-1B-Instruct,"1770778080.710, 1770778080.979, 1770778081.294, 1770778081.430, 1770778081.637",512,4096.0,4096.0,0.0,66,0.0,0,0,,,1.0,21,0.0125633,21,6675550.0,21,0.0952189,0,0,0,88,0.472979,88,0.0845665,88,0.151655,88,17010600.0,21,0.109981,88,0.748323
200.0,1,1770777985.0142,16.1846,1949,1024,2973,90.483,0.1164,0.3292,200.0,0.0,85.88,168.8474,-14.968,0.0,24159.3667,1770778173.9861944,16.55,84,458,0.001,2,0,,8.63,15.0,lmcache:active_memory_objs_count=512 lmcache:local_cache_usage=4096.0MiB lmcache:local_storage_usage=4096.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=66 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=21 lmcache:retrieve_process_tokens_time_sum=0.0125633 lmcache:retrieve_speed_count=21 lmcache:retrieve_speed_sum=6.67555e+06 lmcache:retrieve_to_gpu_time_count=21 lmcache:retrieve_to_gpu_time_sum=0.0952189 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=88 lmcache:store_from_gpu_time_sum=0.472979 lmcache:store_process_tokens_time_count=88 lmcache:store_process_tokens_time_sum=0.0845665 lmcache:store_put_time_count=88 lmcache:store_put_time_sum=0.151655 lmcache:store_speed_count=88 lmcache:store_speed_sum=1.70106e+07 lmcache:time_to_retrieve_count=21 lmcache:time_to_retrieve_sum=0.109981 lmcache:time_to_store_count=88 lmcache:time_to_store_sum=0.748323,0,582,1770778080.71,-89.387,meta-llama/Llama-3.2-1B-Instruct,"1770778080.710, 1770778080.979, 1770778081.294, 1770778081.430, 1770778081.637",512,4096.0,4096.0,0.0,66,0.0,0,0,,,1.0,21,0.0125633,21,6675550.0,21,0.0952189,0,0,0,88,0.472979,88,0.0845665,88,0.151655,88,17010600.0,21,0.109981,88,0.748323
200.0,1,1770777987.5551,14.924,2061,1024,3085,90.9301,0.1107,0.4864,200.0,0.0,86.05,167.6056,-17.4704,0.0,24159.3667,1770778173.997899,17.49,84,458,0.001,2,0,,8.63,15.0,lmcache:active_memory_objs_count=512 lmcache:local_cache_usage=4096.0MiB lmcache:local_storage_usage=4096.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=66 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=21 lmcache:retrieve_process_tokens_time_sum=0.0125633 lmcache:retrieve_speed_count=21 lmcache:retrieve_speed_sum=6.67555e+06 lmcache:retrieve_to_gpu_time_count=21 lmcache:retrieve_to_gpu_time_sum=0.0952189 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=88 lmcache:store_from_gpu_time_sum=0.472979 lmcache:store_process_tokens_time_count=88 lmcache:store_process_tokens_time_sum=0.0845665 lmcache:store_put_time_count=88 lmcache:store_put_time_sum=0.151655 lmcache:store_speed_count=88 lmcache:store_speed_sum=1.70106e+07 lmcache:time_to_retrieve_count=21 lmcache:time_to_retrieve_sum=0.109981 lmcache:time_to_store_count=88 lmcache:time_to_store_sum=0.748323,0,582,1770778080.71,-89.387,meta-llama/Llama-3.2-1B-Instruct,"1770778080.710, 1770778080.979, 1770778081.294, 1770778081.430, 1770778081.637",512,4096.0,4096.0,0.0,66,0.0,0,0,,,1.0,21,0.0125633,21,6675550.0,21,0.0952189,0,0,0,88,0.472979,88,0.0845665,88,0.151655,88,17010600.0,21,0.109981,88,0.748323
