orig_slo,slo_type,insertion_time,wait_time,prompt_tok,out_tok,total_tok,ttft,tbt_p95,tbt_p99,tbt_slo,tbt_violation,tbt_success_rate_pct,ttlt,diff,violation,total_violation,finished_time,success_rate_pct,success_count,processed_count,kv,run_cnt,wait_cnt,swap_cnt,vram_used_gib,vram_total_gib,lmcache,vq_id,vq_groups,head_deadline,slack,model,deadlines,lmcache:active_memory_objs_count,lmcache:local_cache_usage(MiB),lmcache:local_storage_usage(MiB),lmcache:lookup_hit_rate,lmcache:pinned_memory_objs_count,lmcache:remote_cache_usage(MiB),lmcache:remote_ping_error_code,lmcache:remote_ping_latency,lmcache:request_cache_hit_rate_count,lmcache:request_cache_hit_rate_sum,lmcache:request_cache_lifespan_count,lmcache:request_cache_lifespan_sum,lmcache:retrieve_hit_rate,lmcache:retrieve_process_tokens_time_count,lmcache:retrieve_process_tokens_time_sum,lmcache:retrieve_speed_count,lmcache:retrieve_speed_sum,lmcache:retrieve_to_gpu_time_count,lmcache:retrieve_to_gpu_time_sum,lmcache:storage_events_done_count,lmcache:storage_events_not_found_count,lmcache:storage_events_ongoing_count,lmcache:store_from_gpu_time_count,lmcache:store_from_gpu_time_sum,lmcache:store_process_tokens_time_count,lmcache:store_process_tokens_time_sum,lmcache:store_put_time_count,lmcache:store_put_time_sum,lmcache:store_speed_count,lmcache:store_speed_sum,lmcache:time_to_lookup_count,lmcache:time_to_lookup_sum,lmcache:time_to_retrieve_count,lmcache:time_to_retrieve_sum,lmcache:time_to_store_count,lmcache:time_to_store_sum
1.0,0,1770085229.7499,53.1379,27,32,59,0.0681,0.0245,0.0296,1.0,0.0,93.54,0.4587,52.206,52.206,28402.9684,1770085283.5669644,13.54,85,629,0.001,2,0,,9.59,15.0,lmcache:active_memory_objs_count=512 lmcache:local_cache_usage=4096.0MiB lmcache:local_storage_usage=0.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=0 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:request_cache_hit_rate_count=13 lmcache:request_cache_hit_rate_sum=11.8492 lmcache:request_cache_lifespan_count=84 lmcache:request_cache_lifespan_sum=47.3933 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=11 lmcache:retrieve_process_tokens_time_sum=0.00206617 lmcache:retrieve_speed_count=11 lmcache:retrieve_speed_sum=3.47027e+06 lmcache:retrieve_to_gpu_time_count=11 lmcache:retrieve_to_gpu_time_sum=0.0420743 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=87 lmcache:store_from_gpu_time_sum=0.434165 lmcache:store_process_tokens_time_count=87 lmcache:store_process_tokens_time_sum=0.0385812 lmcache:store_put_time_count=87 lmcache:store_put_time_sum=0.00522541 lmcache:store_speed_count=87 lmcache:store_speed_sum=2.426e+07 lmcache:time_to_lookup_count=94 lmcache:time_to_lookup_sum=0.0122245 lmcache:time_to_retrieve_count=11 lmcache:time_to_retrieve_sum=0.0452021 lmcache:time_to_store_count=87 lmcache:time_to_store_sum=0.490992,0,655,1770085231.045,-51.725,meta-llama/Llama-3.2-1B-Instruct,"1770085231.045, 1770085231.942, 1770085232.554, 1770085232.823, 1770085233.717",512,4096.0,0.0,0.0,0,0.0,0,0,13,11.8492,84,47.3933,1.0,11,0.00206617,11,3470270.0,11,0.0420743,0,0,0,87,0.434165,87,0.0385812,87,0.00522541,87,24260000.0,94,0.0122245,11,0.0452021,87,0.490992
1.0,0,1770085230.0453,53.0561,27,32,59,0.0574,0.0244,0.0273,1.0,0.0,93.55,0.4453,52.1134,52.1134,28402.9684,1770085283.7249417,13.51,85,629,0.0,1,0,,9.59,15.0,lmcache:active_memory_objs_count=512 lmcache:local_cache_usage=4096.0MiB lmcache:local_storage_usage=0.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=0 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:request_cache_hit_rate_count=13 lmcache:request_cache_hit_rate_sum=11.8492 lmcache:request_cache_lifespan_count=84 lmcache:request_cache_lifespan_sum=47.3933 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=11 lmcache:retrieve_process_tokens_time_sum=0.00206617 lmcache:retrieve_speed_count=11 lmcache:retrieve_speed_sum=3.47027e+06 lmcache:retrieve_to_gpu_time_count=11 lmcache:retrieve_to_gpu_time_sum=0.0420743 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=87 lmcache:store_from_gpu_time_sum=0.434165 lmcache:store_process_tokens_time_count=87 lmcache:store_process_tokens_time_sum=0.0385812 lmcache:store_put_time_count=87 lmcache:store_put_time_sum=0.00522541 lmcache:store_speed_count=87 lmcache:store_speed_sum=2.426e+07 lmcache:time_to_lookup_count=94 lmcache:time_to_lookup_sum=0.0122245 lmcache:time_to_retrieve_count=11 lmcache:time_to_retrieve_sum=0.0452021 lmcache:time_to_store_count=87 lmcache:time_to_store_sum=0.490992,0,655,1770085231.045,-51.725,meta-llama/Llama-3.2-1B-Instruct,"1770085231.045, 1770085231.942, 1770085232.554, 1770085232.823, 1770085233.717",512,4096.0,0.0,0.0,0,0.0,0,0,13,11.8492,84,47.3933,1.0,11,0.00206617,11,3470270.0,11,0.0420743,0,0,0,87,0.434165,87,0.0385812,87,0.00522541,87,24260000.0,94,0.0122245,11,0.0452021,87,0.490992
1.0,0,1770085230.9424,52.4244,27,32,59,0.0515,0.0234,0.0281,1.0,0.0,93.56,0.4179,51.4759,51.4759,28454.4443,1770085283.9727936,13.49,85,630,0.0,1,0,,9.59,15.0,lmcache:active_memory_objs_count=512 lmcache:local_cache_usage=4096.0MiB lmcache:local_storage_usage=0.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=0 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:request_cache_hit_rate_count=13 lmcache:request_cache_hit_rate_sum=11.8492 lmcache:request_cache_lifespan_count=84 lmcache:request_cache_lifespan_sum=47.3933 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=11 lmcache:retrieve_process_tokens_time_sum=0.00206617 lmcache:retrieve_speed_count=11 lmcache:retrieve_speed_sum=3.47027e+06 lmcache:retrieve_to_gpu_time_count=11 lmcache:retrieve_to_gpu_time_sum=0.0420743 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=87 lmcache:store_from_gpu_time_sum=0.434165 lmcache:store_process_tokens_time_count=87 lmcache:store_process_tokens_time_sum=0.0385812 lmcache:store_put_time_count=87 lmcache:store_put_time_sum=0.00522541 lmcache:store_speed_count=87 lmcache:store_speed_sum=2.426e+07 lmcache:time_to_lookup_count=94 lmcache:time_to_lookup_sum=0.0122245 lmcache:time_to_retrieve_count=11 lmcache:time_to_retrieve_sum=0.0452021 lmcache:time_to_store_count=87 lmcache:time_to_store_sum=0.490992,0,655,1770085231.045,-51.725,meta-llama/Llama-3.2-1B-Instruct,"1770085231.045, 1770085231.942, 1770085232.554, 1770085232.823, 1770085233.717",512,4096.0,0.0,0.0,0,0.0,0,0,13,11.8492,84,47.3933,1.0,11,0.00206617,11,3470270.0,11,0.0420743,0,0,0,87,0.434165,87,0.0385812,87,0.00522541,87,24260000.0,94,0.0122245,11,0.0452021,87,0.490992
1.0,0,1770085231.5539,52.0607,27,32,59,0.0565,0.0331,0.0446,1.0,0.0,93.57,0.4154,51.1172,51.1172,28505.5615,1770085284.176844,13.47,85,631,0.0,1,0,,9.59,15.0,lmcache:active_memory_objs_count=512 lmcache:local_cache_usage=4096.0MiB lmcache:local_storage_usage=0.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=0 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:request_cache_hit_rate_count=13 lmcache:request_cache_hit_rate_sum=11.8492 lmcache:request_cache_lifespan_count=84 lmcache:request_cache_lifespan_sum=47.3933 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=11 lmcache:retrieve_process_tokens_time_sum=0.00206617 lmcache:retrieve_speed_count=11 lmcache:retrieve_speed_sum=3.47027e+06 lmcache:retrieve_to_gpu_time_count=11 lmcache:retrieve_to_gpu_time_sum=0.0420743 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=87 lmcache:store_from_gpu_time_sum=0.434165 lmcache:store_process_tokens_time_count=87 lmcache:store_process_tokens_time_sum=0.0385812 lmcache:store_put_time_count=87 lmcache:store_put_time_sum=0.00522541 lmcache:store_speed_count=87 lmcache:store_speed_sum=2.426e+07 lmcache:time_to_lookup_count=94 lmcache:time_to_lookup_sum=0.0122245 lmcache:time_to_retrieve_count=11 lmcache:time_to_retrieve_sum=0.0452021 lmcache:time_to_store_count=87 lmcache:time_to_store_sum=0.490992,0,655,1770085231.045,-51.725,meta-llama/Llama-3.2-1B-Instruct,"1770085231.045, 1770085231.942, 1770085232.554, 1770085232.823, 1770085233.717",512,4096.0,0.0,0.0,0,0.0,0,0,13,11.8492,84,47.3933,1.0,11,0.00206617,11,3470270.0,11,0.0420743,0,0,0,87,0.434165,87,0.0385812,87,0.00522541,87,24260000.0,94,0.0122245,11,0.0452021,87,0.490992
1.0,0,1770085231.8233,52.087,27,32,59,0.1186,0.0325,0.0385,1.0,0.0,93.59,0.4848,51.2056,51.2056,28556.7672,1770085284.532155,13.45,85,632,0.001,2,0,,9.59,15.0,lmcache:active_memory_objs_count=512 lmcache:local_cache_usage=4096.0MiB lmcache:local_storage_usage=0.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=0 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:request_cache_hit_rate_count=13 lmcache:request_cache_hit_rate_sum=11.8492 lmcache:request_cache_lifespan_count=84 lmcache:request_cache_lifespan_sum=47.3933 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=11 lmcache:retrieve_process_tokens_time_sum=0.00206617 lmcache:retrieve_speed_count=11 lmcache:retrieve_speed_sum=3.47027e+06 lmcache:retrieve_to_gpu_time_count=11 lmcache:retrieve_to_gpu_time_sum=0.0420743 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=87 lmcache:store_from_gpu_time_sum=0.434165 lmcache:store_process_tokens_time_count=87 lmcache:store_process_tokens_time_sum=0.0385812 lmcache:store_put_time_count=87 lmcache:store_put_time_sum=0.00522541 lmcache:store_speed_count=87 lmcache:store_speed_sum=2.426e+07 lmcache:time_to_lookup_count=94 lmcache:time_to_lookup_sum=0.0122245 lmcache:time_to_retrieve_count=11 lmcache:time_to_retrieve_sum=0.0452021 lmcache:time_to_store_count=87 lmcache:time_to_store_sum=0.490992,0,655,1770085231.045,-51.725,meta-llama/Llama-3.2-1B-Instruct,"1770085231.045, 1770085231.942, 1770085232.554, 1770085232.823, 1770085233.717",512,4096.0,0.0,0.0,0,0.0,0,0,13,11.8492,84,47.3933,1.0,11,0.00206617,11,3470270.0,11,0.0420743,0,0,0,87,0.434165,87,0.0385812,87,0.00522541,87,24260000.0,94,0.0122245,11,0.0452021,87,0.490992
1.0,0,1770085232.7169,51.5335,27,23,50,0.0465,0.0272,0.0345,1.0,0.0,93.6,0.3463,50.58,50.58,28607.3472,1770085284.7258594,13.43,85,633,0.0,1,0,,9.59,15.0,lmcache:active_memory_objs_count=512 lmcache:local_cache_usage=4096.0MiB lmcache:local_storage_usage=0.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=0 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:request_cache_hit_rate_count=13 lmcache:request_cache_hit_rate_sum=11.8492 lmcache:request_cache_lifespan_count=84 lmcache:request_cache_lifespan_sum=47.3933 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=11 lmcache:retrieve_process_tokens_time_sum=0.00206617 lmcache:retrieve_speed_count=11 lmcache:retrieve_speed_sum=3.47027e+06 lmcache:retrieve_to_gpu_time_count=11 lmcache:retrieve_to_gpu_time_sum=0.0420743 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=87 lmcache:store_from_gpu_time_sum=0.434165 lmcache:store_process_tokens_time_count=87 lmcache:store_process_tokens_time_sum=0.0385812 lmcache:store_put_time_count=87 lmcache:store_put_time_sum=0.00522541 lmcache:store_speed_count=87 lmcache:store_speed_sum=2.426e+07 lmcache:time_to_lookup_count=94 lmcache:time_to_lookup_sum=0.0122245 lmcache:time_to_retrieve_count=11 lmcache:time_to_retrieve_sum=0.0452021 lmcache:time_to_store_count=87 lmcache:time_to_store_sum=0.490992,0,655,1770085231.045,-51.725,meta-llama/Llama-3.2-1B-Instruct,"1770085231.045, 1770085231.942, 1770085232.554, 1770085232.823, 1770085233.717",512,4096.0,0.0,0.0,0,0.0,0,0,13,11.8492,84,47.3933,1.0,11,0.00206617,11,3470270.0,11,0.0420743,0,0,0,87,0.434165,87,0.0385812,87,0.00522541,87,24260000.0,94,0.0122245,11,0.0452021,87,0.490992
1.0,0,1770085232.9009,51.4922,27,32,59,0.0458,0.0223,0.0325,1.0,0.0,93.61,0.4276,50.538,50.538,28657.8852,1770085284.9784935,13.41,85,634,0.001,2,0,,9.59,15.0,lmcache:active_memory_objs_count=512 lmcache:local_cache_usage=4096.0MiB lmcache:local_storage_usage=0.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=0 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:request_cache_hit_rate_count=13 lmcache:request_cache_hit_rate_sum=11.8492 lmcache:request_cache_lifespan_count=84 lmcache:request_cache_lifespan_sum=47.3933 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=11 lmcache:retrieve_process_tokens_time_sum=0.00206617 lmcache:retrieve_speed_count=11 lmcache:retrieve_speed_sum=3.47027e+06 lmcache:retrieve_to_gpu_time_count=11 lmcache:retrieve_to_gpu_time_sum=0.0420743 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=87 lmcache:store_from_gpu_time_sum=0.434165 lmcache:store_process_tokens_time_count=87 lmcache:store_process_tokens_time_sum=0.0385812 lmcache:store_put_time_count=87 lmcache:store_put_time_sum=0.00522541 lmcache:store_speed_count=87 lmcache:store_speed_sum=2.426e+07 lmcache:time_to_lookup_count=94 lmcache:time_to_lookup_sum=0.0122245 lmcache:time_to_retrieve_count=11 lmcache:time_to_retrieve_sum=0.0452021 lmcache:time_to_store_count=87 lmcache:time_to_store_sum=0.490992,0,655,1770085231.045,-51.725,meta-llama/Llama-3.2-1B-Instruct,"1770085231.045, 1770085231.942, 1770085232.554, 1770085232.823, 1770085233.717",512,4096.0,0.0,0.0,0,0.0,0,0,13,11.8492,84,47.3933,1.0,11,0.00206617,11,3470270.0,11,0.0420743,0,0,0,87,0.434165,87,0.0385812,87,0.00522541,87,24260000.0,94,0.0122245,11,0.0452021,87,0.490992
1.0,0,1770085233.6225,50.9889,27,32,59,0.082,0.0251,0.033,1.0,0.0,93.62,0.4367,50.0709,50.0709,28707.9561,1770085285.1794074,13.39,85,635,0.001,2,0,,9.59,15.0,lmcache:active_memory_objs_count=512 lmcache:local_cache_usage=4096.0MiB lmcache:local_storage_usage=0.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=0 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:request_cache_hit_rate_count=13 lmcache:request_cache_hit_rate_sum=11.8492 lmcache:request_cache_lifespan_count=84 lmcache:request_cache_lifespan_sum=47.3933 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=11 lmcache:retrieve_process_tokens_time_sum=0.00206617 lmcache:retrieve_speed_count=11 lmcache:retrieve_speed_sum=3.47027e+06 lmcache:retrieve_to_gpu_time_count=11 lmcache:retrieve_to_gpu_time_sum=0.0420743 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=87 lmcache:store_from_gpu_time_sum=0.434165 lmcache:store_process_tokens_time_count=87 lmcache:store_process_tokens_time_sum=0.0385812 lmcache:store_put_time_count=87 lmcache:store_put_time_sum=0.00522541 lmcache:store_speed_count=87 lmcache:store_speed_sum=2.426e+07 lmcache:time_to_lookup_count=94 lmcache:time_to_lookup_sum=0.0122245 lmcache:time_to_retrieve_count=11 lmcache:time_to_retrieve_sum=0.0452021 lmcache:time_to_store_count=87 lmcache:time_to_store_sum=0.490992,0,655,1770085231.045,-51.725,meta-llama/Llama-3.2-1B-Instruct,"1770085231.045, 1770085231.942, 1770085232.554, 1770085232.823, 1770085233.717",512,4096.0,0.0,0.0,0,0.0,0,0,13,11.8492,84,47.3933,1.0,11,0.00206617,11,3470270.0,11,0.0420743,0,0,0,87,0.434165,87,0.0385812,87,0.00522541,87,24260000.0,94,0.0122245,11,0.0452021,87,0.490992
1.0,0,1770085234.4765,50.3651,27,32,59,0.0524,0.0291,0.0483,1.0,0.0,93.63,0.4463,49.4175,49.4175,28757.3736,1770085285.4432743,13.36,85,636,0.001,2,0,,9.59,15.0,lmcache:active_memory_objs_count=512 lmcache:local_cache_usage=4096.0MiB lmcache:local_storage_usage=0.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=0 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:request_cache_hit_rate_count=13 lmcache:request_cache_hit_rate_sum=11.8492 lmcache:request_cache_lifespan_count=84 lmcache:request_cache_lifespan_sum=47.3933 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=11 lmcache:retrieve_process_tokens_time_sum=0.00206617 lmcache:retrieve_speed_count=11 lmcache:retrieve_speed_sum=3.47027e+06 lmcache:retrieve_to_gpu_time_count=11 lmcache:retrieve_to_gpu_time_sum=0.0420743 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=87 lmcache:store_from_gpu_time_sum=0.434165 lmcache:store_process_tokens_time_count=87 lmcache:store_process_tokens_time_sum=0.0385812 lmcache:store_put_time_count=87 lmcache:store_put_time_sum=0.00522541 lmcache:store_speed_count=87 lmcache:store_speed_sum=2.426e+07 lmcache:time_to_lookup_count=94 lmcache:time_to_lookup_sum=0.0122245 lmcache:time_to_retrieve_count=11 lmcache:time_to_retrieve_sum=0.0452021 lmcache:time_to_store_count=87 lmcache:time_to_store_sum=0.490992,0,655,1770085231.045,-51.725,meta-llama/Llama-3.2-1B-Instruct,"1770085231.045, 1770085231.942, 1770085232.554, 1770085232.823, 1770085233.717",512,4096.0,0.0,0.0,0,0.0,0,0,13,11.8492,84,47.3933,1.0,11,0.00206617,11,3470270.0,11,0.0420743,0,0,0,87,0.434165,87,0.0385812,87,0.00522541,87,24260000.0,94,0.0122245,11,0.0452021,87,0.490992
1.0,0,1770085234.7598,50.2941,27,32,59,0.0522,0.0234,0.0286,1.0,0.0,93.64,0.429,49.3463,49.3463,28806.7199,1770085285.6671562,13.34,85,637,0.0,1,0,,9.59,15.0,lmcache:active_memory_objs_count=512 lmcache:local_cache_usage=4096.0MiB lmcache:local_storage_usage=0.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=0 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:request_cache_hit_rate_count=13 lmcache:request_cache_hit_rate_sum=11.8492 lmcache:request_cache_lifespan_count=84 lmcache:request_cache_lifespan_sum=47.3933 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=11 lmcache:retrieve_process_tokens_time_sum=0.00206617 lmcache:retrieve_speed_count=11 lmcache:retrieve_speed_sum=3.47027e+06 lmcache:retrieve_to_gpu_time_count=11 lmcache:retrieve_to_gpu_time_sum=0.0420743 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=87 lmcache:store_from_gpu_time_sum=0.434165 lmcache:store_process_tokens_time_count=87 lmcache:store_process_tokens_time_sum=0.0385812 lmcache:store_put_time_count=87 lmcache:store_put_time_sum=0.00522541 lmcache:store_speed_count=87 lmcache:store_speed_sum=2.426e+07 lmcache:time_to_lookup_count=94 lmcache:time_to_lookup_sum=0.0122245 lmcache:time_to_retrieve_count=11 lmcache:time_to_retrieve_sum=0.0452021 lmcache:time_to_store_count=87 lmcache:time_to_store_sum=0.490992,0,655,1770085231.045,-51.725,meta-llama/Llama-3.2-1B-Instruct,"1770085231.045, 1770085231.942, 1770085232.554, 1770085232.823, 1770085233.717",512,4096.0,0.0,0.0,0,0.0,0,0,13,11.8492,84,47.3933,1.0,11,0.00206617,11,3470270.0,11,0.0420743,0,0,0,87,0.434165,87,0.0385812,87,0.00522541,87,24260000.0,94,0.0122245,11,0.0452021,87,0.490992
1.0,0,1770085236.1622,49.1445,27,32,59,0.0562,0.0378,0.0389,1.0,0.0,93.65,0.4185,48.2007,48.2007,28854.9206,1770085285.8926046,13.32,85,638,0.0,1,0,,9.59,15.0,lmcache:active_memory_objs_count=512 lmcache:local_cache_usage=4096.0MiB lmcache:local_storage_usage=0.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=0 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:request_cache_hit_rate_count=13 lmcache:request_cache_hit_rate_sum=11.8492 lmcache:request_cache_lifespan_count=84 lmcache:request_cache_lifespan_sum=47.3933 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=11 lmcache:retrieve_process_tokens_time_sum=0.00206617 lmcache:retrieve_speed_count=11 lmcache:retrieve_speed_sum=3.47027e+06 lmcache:retrieve_to_gpu_time_count=11 lmcache:retrieve_to_gpu_time_sum=0.0420743 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=87 lmcache:store_from_gpu_time_sum=0.434165 lmcache:store_process_tokens_time_count=87 lmcache:store_process_tokens_time_sum=0.0385812 lmcache:store_put_time_count=87 lmcache:store_put_time_sum=0.00522541 lmcache:store_speed_count=87 lmcache:store_speed_sum=2.426e+07 lmcache:time_to_lookup_count=94 lmcache:time_to_lookup_sum=0.0122245 lmcache:time_to_retrieve_count=11 lmcache:time_to_retrieve_sum=0.0452021 lmcache:time_to_store_count=87 lmcache:time_to_store_sum=0.490992,0,655,1770085231.045,-51.725,meta-llama/Llama-3.2-1B-Instruct,"1770085231.045, 1770085231.942, 1770085232.554, 1770085232.823, 1770085233.717",512,4096.0,0.0,0.0,0,0.0,0,0,13,11.8492,84,47.3933,1.0,11,0.00206617,11,3470270.0,11,0.0420743,0,0,0,87,0.434165,87,0.0385812,87,0.00522541,87,24260000.0,94,0.0122245,11,0.0452021,87,0.490992
1.0,0,1770085237.172,48.3856,27,32,59,0.0686,0.0253,0.0259,1.0,0.0,93.66,0.465,47.4543,47.4543,28902.3749,1770085286.165617,13.3,85,639,0.001,2,0,,9.59,15.0,lmcache:active_memory_objs_count=512 lmcache:local_cache_usage=4096.0MiB lmcache:local_storage_usage=0.0MiB lmcache:lookup_hit_rate=0.0000 lmcache:pinned_memory_objs_count=0 lmcache:remote_cache_usage=0.0MiB lmcache:remote_ping_error_code=0 lmcache:remote_ping_latency=0 lmcache:request_cache_hit_rate_count=13 lmcache:request_cache_hit_rate_sum=11.8492 lmcache:request_cache_lifespan_count=84 lmcache:request_cache_lifespan_sum=47.3933 lmcache:retrieve_hit_rate=1.0000 lmcache:retrieve_process_tokens_time_count=11 lmcache:retrieve_process_tokens_time_sum=0.00206617 lmcache:retrieve_speed_count=11 lmcache:retrieve_speed_sum=3.47027e+06 lmcache:retrieve_to_gpu_time_count=11 lmcache:retrieve_to_gpu_time_sum=0.0420743 lmcache:storage_events_done_count=0 lmcache:storage_events_not_found_count=0 lmcache:storage_events_ongoing_count=0 lmcache:store_from_gpu_time_count=87 lmcache:store_from_gpu_time_sum=0.434165 lmcache:store_process_tokens_time_count=87 lmcache:store_process_tokens_time_sum=0.0385812 lmcache:store_put_time_count=87 lmcache:store_put_time_sum=0.00522541 lmcache:store_speed_count=87 lmcache:store_speed_sum=2.426e+07 lmcache:time_to_lookup_count=94 lmcache:time_to_lookup_sum=0.0122245 lmcache:time_to_retrieve_count=11 lmcache:time_to_retrieve_sum=0.0452021 lmcache:time_to_store_count=87 lmcache:time_to_store_sum=0.490992,0,655,1770085231.045,-51.725,meta-llama/Llama-3.2-1B-Instruct,"1770085231.045, 1770085231.942, 1770085232.554, 1770085232.823, 1770085233.717",512,4096.0,0.0,0.0,0,0.0,0,0,13,11.8492,84,47.3933,1.0,11,0.00206617,11,3470270.0,11,0.0420743,0,0,0,87,0.434165,87,0.0385812,87,0.00522541,87,24260000.0,94,0.0122245,11,0.0452021,87,0.490992
