mode,ts,retrieved_tokens,hit,t
native_dram,1772728251.581194,0,0,43.61029386520386
native_dram,1772728251.91944,0,0,43.9485399723053
native_dram,1772728252.148775,0,0,44.17787504196167
native_dram,1772728252.327995,0,0,44.35709500312805
native_dram,1772728252.500409,512,1,44.52950882911682
native_dram,1772728252.633147,0,0,44.66224694252014
native_dram,1772728252.823977,0,0,44.85307693481445
native_dram,1772728253.168391,0,0,45.19749093055725
native_dram,1772728253.298805,0,0,45.32790493965149
native_dram,1772728253.489225,0,0,45.518324851989746
native_dram,1772728253.649209,0,0,45.678308963775635
native_dram,1772728253.7561,0,0,45.785199880599976
native_dram,1772728253.943788,0,0,45.97288799285889
native_dram,1772728254.110076,0,0,46.13917589187622
native_dram,1772728254.370475,0,0,46.399574995040894
native_dram,1772728254.597159,0,0,46.626258850097656
native_dram,1772728254.938313,0,0,46.9674129486084
native_dram,1772728255.068764,0,0,47.0978639125824
native_dram,1772728255.269718,768,1,47.2988178730011
native_dram,1772728255.402387,0,0,47.43148684501648
native_dram,1772728255.563318,768,1,47.59241795539856
native_dram,1772728255.701237,0,0,47.73033690452576
native_dram,1772728255.895663,0,0,47.92476296424866
native_dram,1772728256.117486,768,1,48.1465859413147
native_dram,1772728256.340841,0,0,48.369940996170044
native_dram,1772728256.595229,0,0,48.62432885169983
native_dram,1772728256.905659,0,0,48.93475890159607
native_dram,1772728257.083318,0,0,49.11241793632507
native_dram,1772728257.227866,0,0,49.25696587562561
native_dram,1772728257.411083,0,0,49.44018292427063
native_dram,1772728257.54727,768,1,49.57637000083923
native_dram,1772728257.684939,0,0,49.71403884887695
native_dram,1772728257.95569,0,0,49.98478984832764
native_dram,1772728258.186194,0,0,50.215293884277344
native_dram,1772728258.472914,0,0,50.50201392173767
native_dram,1772728258.626848,0,0,50.65594792366028
native_dram,1772728258.797604,512,1,50.826704025268555
native_dram,1772728258.927954,0,0,50.957053899765015
native_dram,1772728259.194252,0,0,51.22335195541382
native_dram,1772728259.375675,0,0,51.4047749042511
native_dram,1772728259.492506,0,0,51.52160596847534
native_dram,1772728259.642091,0,0,51.67119097709656
native_dram,1772728259.820823,0,0,51.84992289543152
native_dram,1772728259.991379,0,0,52.02047896385193
native_dram,1772728260.16418,0,0,52.19327998161316
native_dram,1772728260.468821,0,0,52.497920989990234
native_dram,1772728260.704569,0,0,52.73366904258728
native_dram,1772728260.884975,0,0,52.91407489776611
native_dram,1772728261.007588,512,1,53.03668785095215
native_dram,1772728261.175121,512,1,53.20422101020813
native_dram,1772728261.384322,0,0,53.413421869277954
native_dram,1772728261.715955,0,0,53.745054960250854
native_dram,1772728261.875628,0,0,53.904727935791016
native_dram,1772728262.056529,0,0,54.08562898635864
native_dram,1772728262.213631,0,0,54.24273085594177
native_dram,1772728262.397151,0,0,54.42625093460083
native_dram,1772728262.57098,0,0,54.60008001327515
native_dram,1772728262.756033,0,0,54.78513288497925
native_dram,1772728262.968508,512,1,54.997607946395874
native_dram,1772728263.264414,0,0,55.293514013290405
native_dram,1772728263.46851,0,0,55.49760985374451
native_dram,1772728263.612638,0,0,55.641737937927246
native_dram,1772728263.787854,0,0,55.816953897476196
native_dram,1772728263.943175,0,0,55.97227501869202
native_dram,1772728264.137192,0,0,56.16629195213318
native_dram,1772728264.173906,768,1,56.20300602912903
native_dram,1772728264.363429,768,1,56.392529010772705
native_dram,1772728264.528812,0,0,56.55791187286377
native_dram,1772728264.892058,512,1,56.92115783691406
native_dram,1772728265.289197,768,1,57.318296909332275
native_dram,1772728265.431214,0,0,57.46031403541565
native_dram,1772728265.615182,0,0,57.64428186416626
native_dram,1772728265.730796,0,0,57.75989603996277
native_dram,1772728265.864624,0,0,57.89372396469116
native_dram,1772728266.061361,0,0,58.090461015701294
native_dram,1772728266.19476,0,0,58.223860025405884
native_dram,1772728266.305595,0,0,58.33469486236572
native_dram,1772728266.518065,768,1,58.54716491699219
native_dram,1772728267.033697,0,0,59.06279683113098
native_dram,1772728267.320101,0,0,59.349200963974
native_dram,1772728267.494774,0,0,59.523874044418335
native_dram,1772728267.639795,512,1,59.66889500617981
native_dram,1772728267.690854,0,0,59.71995401382446
native_dram,1772728267.827354,0,0,59.85645389556885
native_dram,1772728267.963563,0,0,59.99266290664673
native_dram,1772728268.155979,0,0,60.185078859329224
native_dram,1772728268.277445,512,1,60.30654501914978
native_dram,1772728268.397347,512,1,60.42644691467285
native_dram,1772728268.881917,768,1,60.91101694107056
native_dram,1772728269.196316,0,0,61.2254159450531
native_dram,1772728269.449701,0,0,61.478801012039185
native_dram,1772728269.580055,0,0,61.60915493965149
native_dram,1772728269.748286,0,0,61.7773859500885
native_dram,1772728270.026208,0,0,62.05530786514282
native_dram,1772728270.206793,0,0,62.23589301109314
native_dram,1772728270.387299,0,0,62.416399002075195
native_dram,1772728270.596967,0,0,62.62606692314148
native_dram,1772728270.734855,0,0,62.763954877853394
native_dram,1772728270.920293,0,0,62.94939303398132
native_dram,1772728271.090842,0,0,63.11994194984436
native_dram,1772728271.355885,0,0,63.38498497009277
native_dram,1772728271.669754,0,0,63.698853969573975
native_dram,1772728271.856057,0,0,63.885156869888306
native_dram,1772728272.056112,0,0,64.0852119922638
native_dram,1772728272.186579,0,0,64.21567893028259
native_dram,1772728272.429842,0,0,64.45894193649292
native_dram,1772728272.590468,0,0,64.61956787109375
native_dram,1772728272.737537,0,0,64.7666368484497
native_dram,1772728272.943837,0,0,64.9729368686676
native_dram,1772728273.13677,0,0,65.16586995124817
native_dram,1772728273.292825,0,0,65.32192492485046
native_dram,1772728273.43881,0,0,65.46791005134583
native_dram,1772728273.635149,768,1,65.66424894332886
native_dram,1772728273.919536,0,0,65.94863605499268
native_dram,1772728274.286877,0,0,66.31597685813904
native_dram,1772728274.481164,0,0,66.51026391983032
native_dram,1772728274.6154,768,1,66.64450001716614
native_dram,1772728274.883799,0,0,66.91289901733398
native_dram,1772728275.079258,0,0,67.10835790634155
native_dram,1772728275.201017,0,0,67.23011684417725
native_dram,1772728275.365274,0,0,67.3943738937378
native_dram,1772728275.566502,0,0,67.59560203552246
native_dram,1772728275.7796,256,1,67.8086998462677
native_dram,1772728275.924454,0,0,67.9535539150238
native_dram,1772728276.17278,0,0,68.20187997817993
native_dram,1772728276.372257,0,0,68.4013569355011
native_dram,1772728276.502884,0,0,68.53198385238647
native_dram,1772728276.638609,0,0,68.66770887374878
native_dram,1772728276.913451,0,0,68.94255089759827
native_dram,1772728277.195393,0,0,69.2244930267334
native_dram,1772728277.385044,0,0,69.41414403915405
native_dram,1772728277.578621,768,1,69.6077208518982
native_dram,1772728277.72281,512,1,69.75190997123718
native_dram,1772728277.923578,0,0,69.95267796516418
native_dram,1772728278.078684,0,0,70.10778403282166
native_dram,1772728278.324773,768,1,70.35387301445007
native_dram,1772728278.736534,0,0,70.765634059906
native_dram,1772728278.848864,0,0,70.87796401977539
native_dram,1772728278.997861,0,0,71.02696084976196
native_dram,1772728279.1528,0,0,71.18190002441406
native_dram,1772728279.284113,0,0,71.31321287155151
native_dram,1772728279.445359,768,1,71.47445893287659
native_dram,1772728279.801544,0,0,71.83064389228821
native_dram,1772728280.018848,0,0,72.04794788360596
native_dram,1772728280.204253,0,0,72.23335289955139
native_dram,1772728280.318416,0,0,72.34751605987549
native_dram,1772728280.436127,0,0,72.46522688865662
native_dram,1772728280.569067,0,0,72.59816694259644
native_dram,1772728280.70067,1024,1,72.72976994514465
native_dram,1772728281.088276,0,0,73.11737585067749
native_dram,1772728281.508035,0,0,73.53713488578796
native_dram,1772728281.680823,0,0,73.70992302894592
native_dram,1772728281.882888,0,0,73.91198801994324
native_dram,1772728282.070587,0,0,74.09968686103821
native_dram,1772728282.222127,0,0,74.25122690200806
native_dram,1772728282.381904,0,0,74.4110038280487
native_dram,1772728282.49481,0,0,74.52391004562378
native_dram,1772728282.608735,0,0,74.63783502578735
native_dram,1772728282.808953,0,0,74.83805298805237
native_dram,1772728282.988068,0,0,75.01716804504395
native_dram,1772728283.134172,0,0,75.1632719039917
native_dram,1772728283.513534,0,0,75.54263401031494
native_dram,1772728283.993097,0,0,76.02219700813293
native_dram,1772728284.153162,0,0,76.18226194381714
native_dram,1772728284.357741,0,0,76.38684105873108
native_dram,1772728284.487247,0,0,76.51634693145752
native_dram,1772728284.616112,0,0,76.64521193504333
native_dram,1772728284.816041,768,1,76.84514093399048
native_dram,1772728284.868046,0,0,76.897145986557
native_dram,1772728285.067549,0,0,77.0966489315033
native_dram,1772728285.176237,0,0,77.2053370475769
native_dram,1772728285.338572,0,0,77.36767196655273
native_dram,1772728285.544947,0,0,77.57404685020447
native_dram,1772728285.683188,0,0,77.71228790283203
native_dram,1772728286.196408,0,0,78.22550797462463
native_dram,1772728286.634613,512,1,78.66371297836304
native_dram,1772728286.776234,0,0,78.80533385276794
native_dram,1772728286.981657,0,0,79.0107569694519
native_dram,1772728287.170536,0,0,79.19963598251343
native_dram,1772728287.315217,0,0,79.3443169593811
native_dram,1772728287.451628,768,1,79.48072791099548
native_dram,1772728287.561061,768,1,79.5901608467102
native_dram,1772728287.799798,512,1,79.82889795303345
native_dram,1772728288.158676,0,0,80.18777585029602
native_dram,1772728288.348544,512,1,80.37764382362366
native_dram,1772728288.505942,0,0,80.53504204750061
native_dram,1772728288.66718,512,1,80.696280002594
native_dram,1772728288.842274,0,0,80.87137389183044
native_dram,1772728289.010813,0,0,81.03991293907166
native_dram,1772728289.182519,0,0,81.21161890029907
native_dram,1772728289.388186,0,0,81.41728591918945
native_dram,1772728289.519697,0,0,81.54879689216614
native_dram,1772728289.729371,0,0,81.75847101211548
native_dram,1772728289.904472,0,0,81.9335720539093
native_dram,1772728290.113765,0,0,82.14286494255066
native_dram,1772728290.285731,0,0,82.31483101844788
native_dram,1772728290.440696,0,0,82.46979594230652
native_dram,1772728290.640927,0,0,82.67002701759338
native_dram,1772728290.821554,0,0,82.85065388679504
native_dram,1772728291.04978,0,0,83.07887983322144
native_dram,1772728291.371332,0,0,83.40043187141418
native_dram,1772728291.76161,0,0,83.79070997238159
native_dram,1772728291.938702,0,0,83.96780204772949
native_dram,1772728292.067811,0,0,84.09691095352173
native_dram,1772728292.205712,0,0,84.2348120212555
native_dram,1772728292.341894,512,1,84.37099385261536
native_dram,1772728292.505152,0,0,84.53425192832947
native_dram,1772728292.721361,0,0,84.7504608631134
native_dram,1772728293.030661,0,0,85.05976104736328
native_dram,1772728293.232113,0,0,85.26121282577515
native_dram,1772728293.423783,0,0,85.45288300514221
native_dram,1772728293.538764,0,0,85.56786394119263
native_dram,1772728293.710596,768,1,85.73969602584839
native_dram,1772728293.811361,0,0,85.8404610157013
native_dram,1772728294.013009,0,0,86.04210901260376
native_dram,1772728294.157623,0,0,86.18672299385071
native_dram,1772728294.355104,0,0,86.38420391082764
native_dram,1772728294.661875,0,0,86.6909749507904
native_dram,1772728294.895231,768,1,86.92433094978333
native_dram,1772728295.087959,0,0,87.11705899238586
native_dram,1772728295.381444,0,0,87.41054391860962
native_dram,1772728295.553499,0,0,87.58259892463684
native_dram,1772728295.700228,0,0,87.729327917099
native_dram,1772728295.863105,0,0,87.8922049999237
native_dram,1772728296.009332,0,0,88.03843188285828
native_dram,1772728296.138407,0,0,88.16750693321228
native_dram,1772728296.329062,512,1,88.35816192626953
native_dram,1772728296.448766,0,0,88.47786593437195
native_dram,1772728296.706416,0,0,88.735515832901
native_dram,1772728296.939292,768,1,88.96839189529419
native_dram,1772728297.299512,0,0,89.32861185073853
native_dram,1772728297.470082,0,0,89.4991819858551
native_dram,1772728297.797171,0,0,89.8262710571289
native_dram,1772728297.908615,0,0,89.93771505355835
native_dram,1772728298.078877,0,0,90.10797691345215
native_dram,1772728298.274682,0,0,90.30378198623657
native_dram,1772728298.453982,0,0,90.48308205604553
native_dram,1772728298.616898,0,0,90.64599800109863
native_dram,1772728298.741866,0,0,90.77096605300903
native_dram,1772728298.907456,0,0,90.93655586242676
native_dram,1772728299.174656,0,0,91.2037558555603
native_dram,1772728299.547037,0,0,91.57613682746887
native_dram,1772728299.752594,0,0,91.78169393539429
native_dram,1772728299.890548,768,1,91.91964793205261
native_dram,1772728300.027447,0,0,92.05654692649841
native_dram,1772728300.198477,0,0,92.22757697105408
native_dram,1772728300.348021,0,0,92.37712097167969
native_dram,1772728300.562567,0,0,92.59166693687439
native_dram,1772728300.836309,0,0,92.8654088973999
native_dram,1772728301.044373,0,0,93.07347297668457
native_dram,1772728301.269417,0,0,93.29851698875427
native_dram,1772728301.471793,0,0,93.50089287757874
native_dram,1772728301.663565,0,0,93.69266486167908
native_dram,1772728301.697318,0,0,93.72641801834106
native_dram,1772728301.956259,0,0,93.98535895347595
native_dram,1772728301.989666,768,1,94.01876592636108
native_dram,1772728302.170698,0,0,94.19979786872864
native_dram,1772728302.394273,768,1,94.4233729839325
native_dram,1772728302.426002,0,0,94.45510196685791
native_dram,1772728302.70795,0,0,94.73705005645752
native_dram,1772728303.013776,0,0,95.04287600517273
native_dram,1772728303.661055,0,0,95.69015502929688
native_dram,1772728303.799296,512,1,95.82839584350586
native_dram,1772728303.941372,512,1,95.97047185897827
native_dram,1772728304.075504,768,1,96.1046040058136
native_dram,1772728304.219333,0,0,96.24843287467957
native_dram,1772728304.474157,0,0,96.5032570362091
native_dram,1772728304.665057,0,0,96.6941568851471
native_dram,1772728304.893747,0,0,96.922847032547
native_dram,1772728305.061809,0,0,97.09090900421143
native_dram,1772728305.254963,0,0,97.28406286239624
native_dram,1772728305.458918,0,0,97.48801803588867
native_dram,1772728305.667699,0,0,97.6967990398407
native_dram,1772728305.794629,0,0,97.82372903823853
native_dram,1772728305.950841,0,0,97.97994089126587
native_dram,1772728306.228625,512,1,98.25772500038147
native_dram,1772728306.502002,0,0,98.53110194206238
native_dram,1772728306.750516,0,0,98.77961587905884
native_dram,1772728306.944324,0,0,98.9734239578247
native_dram,1772728307.136477,512,1,99.16557693481445
native_dram,1772728307.265363,0,0,99.29446291923523
native_dram,1772728307.424618,0,0,99.45371794700623
native_dram,1772728307.597114,0,0,99.62621402740479
native_dram,1772728307.760714,0,0,99.78981399536133
native_dram,1772728307.952124,0,0,99.9812240600586
native_dram,1772728308.094362,0,0,100.12346196174622
native_dram,1772728308.209133,0,0,100.23823285102844
native_dram,1772728308.531873,0,0,100.56097292900085
native_dram,1772728308.927883,0,0,100.95698285102844
native_dram,1772728309.100391,0,0,101.12949085235596
native_dram,1772728309.268944,768,1,101.29804396629333
native_dram,1772728309.417598,512,1,101.44669795036316
native_dram,1772728309.573165,0,0,101.60226488113403
native_dram,1772728309.793611,0,0,101.82271099090576
native_dram,1772728310.001899,0,0,102.0309989452362
native_dram,1772728310.162807,0,0,102.19190692901611
native_dram,1772728310.317435,0,0,102.34653496742249
native_dram,1772728310.491705,0,0,102.52080488204956
native_dram,1772728310.702895,0,0,102.73199486732483
native_dram,1772728310.964906,512,1,102.99400591850281
native_dram,1772728311.220046,0,0,103.24914598464966
native_dram,1772728311.399549,0,0,103.42864894866943
native_dram,1772728311.530988,0,0,103.56008791923523
native_dram,1772728311.712549,512,1,103.74164891242981
native_dram,1772728311.826998,0,0,103.85609793663025
native_dram,1772728311.957007,0,0,103.9861068725586
native_dram,1772728312.19529,0,0,104.22439002990723
native_dram,1772728312.559305,0,0,104.58840489387512
native_dram,1772728312.749566,0,0,104.7786660194397
native_dram,1772728312.943496,0,0,104.97259593009949
native_dram,1772728313.106102,0,0,105.13520193099976
native_dram,1772728313.2395,0,0,105.26859998703003
native_dram,1772728313.427353,0,0,105.4564528465271
native_dram,1772728313.534189,512,1,105.56328892707825
native_dram,1772728313.741138,0,0,105.77023792266846
native_dram,1772728313.947913,0,0,105.97701287269592
native_dram,1772728314.182147,0,0,106.21124696731567
native_dram,1772728314.453098,512,1,106.48219799995422
native_dram,1772728314.845042,768,1,106.87414193153381
native_dram,1772728315.000358,0,0,107.02945804595947
native_dram,1772728315.157291,0,0,107.18639087677002
native_dram,1772728315.318317,0,0,107.34741687774658
native_dram,1772728315.520499,0,0,107.54959893226624
native_dram,1772728315.640143,0,0,107.66924285888672
native_dram,1772728315.794755,512,1,107.82385492324829
native_dram,1772728315.990087,0,0,108.01918697357178
native_dram,1772728316.214401,0,0,108.24350094795227
native_dram,1772728316.436275,0,0,108.46537494659424
native_dram,1772728316.654127,0,0,108.68322682380676
native_dram,1772728317.510936,0,0,109.54003596305847
native_dram,1772728317.678115,768,1,109.70721483230591
native_dram,1772728317.811727,0,0,109.84082698822021
native_dram,1772728317.960458,0,0,109.98955798149109
native_dram,1772728318.141037,0,0,110.17013692855835
native_dram,1772728318.340453,0,0,110.36955285072327
native_dram,1772728318.49984,512,1,110.52893996238708
native_dram,1772728318.591275,0,0,110.62037491798401
native_dram,1772728318.842507,0,0,110.87160682678223
native_dram,1772728319.165552,0,0,111.19465184211731
native_dram,1772728319.393893,0,0,111.42299294471741
native_dram,1772728319.615498,0,0,111.64459800720215
native_dram,1772728319.812047,0,0,111.84114694595337
native_dram,1772728319.943434,0,0,111.97253394126892
native_dram,1772728320.076732,0,0,112.10583186149597
native_dram,1772728320.240903,512,1,112.27000284194946
native_dram,1772728320.340236,0,0,112.36933588981628
native_dram,1772728320.643877,0,0,112.67297697067261
native_dram,1772728320.916988,0,0,112.94608783721924
native_dram,1772728321.152244,0,0,113.1813440322876
native_dram,1772728321.344054,0,0,113.37315392494202
native_dram,1772728321.495817,0,0,113.52491688728333
native_dram,1772728321.721747,0,0,113.75084686279297
native_dram,1772728322.00045,512,1,114.02954983711243
native_dram,1772728322.236431,768,1,114.26553082466125
native_dram,1772728322.474014,0,0,114.50311398506165
native_dram,1772728322.607377,0,0,114.63647699356079
native_dram,1772728322.769176,0,0,114.7982759475708
native_dram,1772728322.976747,512,1,115.00584697723389
native_dram,1772728323.121841,0,0,115.15094089508057
native_dram,1772728323.250951,0,0,115.2800509929657
native_dram,1772728323.418484,0,0,115.4475839138031
native_dram,1772728323.56519,0,0,115.59429001808167
native_dram,1772728323.785234,0,0,115.81433391571045
native_dram,1772728323.952527,0,0,115.98162698745728
native_dram,1772728324.356298,0,0,116.38539791107178
native_dram,1772728324.607904,0,0,116.6370038986206
native_dram,1772728324.809745,0,0,116.83884501457214
native_dram,1772728325.006738,0,0,117.03583788871765
native_dram,1772728325.038104,0,0,117.06720399856567
native_dram,1772728325.205991,0,0,117.23509097099304
native_dram,1772728325.414569,0,0,117.44366884231567
native_dram,1772728325.584764,0,0,117.61386394500732
native_dram,1772728325.7331,0,0,117.76219987869263
native_dram,1772728325.924819,0,0,117.95391893386841
native_dram,1772728326.105974,0,0,118.13507390022278
native_dram,1772728326.139519,0,0,118.16861891746521
native_dram,1772728326.320839,0,0,118.34993886947632
native_dram,1772728326.476317,768,1,118.50541687011719
native_dram,1772728326.661486,0,0,118.69058585166931
native_dram,1772728326.984485,512,1,119.01358485221863
native_dram,1772728327.752943,0,0,119.78204298019409
native_dram,1772728327.893754,0,0,119.92285394668579
native_dram,1772728328.033064,0,0,120.06216382980347
native_dram,1772728328.20139,512,1,120.23048996925354
native_dram,1772728328.316613,0,0,120.34571290016174
native_dram,1772728328.481325,0,0,120.51042485237122
native_dram,1772728328.689419,0,0,120.71851897239685
native_dram,1772728329.166308,0,0,121.19540786743164
native_dram,1772728329.340814,0,0,121.3699140548706
native_dram,1772728329.483504,768,1,121.5126039981842
native_dram,1772728329.576458,0,0,121.60555791854858
native_dram,1772728329.777886,512,1,121.80698585510254
native_dram,1772728329.82779,512,1,121.85688996315002
native_dram,1772728330.215501,768,1,122.24460101127625
native_dram,1772728330.487161,512,1,122.51626086235046
native_dram,1772728330.720364,0,0,122.74946403503418
native_dram,1772728330.892094,0,0,122.9211938381195
native_dram,1772728331.008902,0,0,123.03800201416016
native_dram,1772728331.165431,0,0,123.1945309638977
native_dram,1772728331.399142,0,0,123.42824196815491
native_dram,1772728331.539125,0,0,123.56822490692139
native_dram,1772728331.705163,0,0,123.73426294326782
native_dram,1772728331.890633,0,0,123.91973304748535
native_dram,1772728332.023031,0,0,124.0521309375763
native_dram,1772728332.241042,0,0,124.27014183998108
native_dram,1772728332.754554,0,0,124.78365397453308
native_dram,1772728332.949652,0,0,124.97875189781189
native_dram,1772728333.081797,0,0,125.1108968257904
native_dram,1772728333.249185,0,0,125.2782850265503
native_dram,1772728333.439865,0,0,125.46896505355835
native_dram,1772728333.583139,0,0,125.61223888397217
native_dram,1772728333.717142,0,0,125.7462420463562
native_dram,1772728333.914046,0,0,125.9431459903717
native_dram,1772728334.095012,0,0,126.12411189079285
native_dram,1772728334.269033,0,0,126.29813289642334
native_dram,1772728334.466991,0,0,126.49609088897705
native_dram,1772728334.65394,0,0,126.68303990364075
native_dram,1772728334.991922,0,0,127.02102184295654
native_dram,1772728335.292508,0,0,127.32160782814026
native_dram,1772728335.48535,768,1,127.51444983482361
native_dram,1772728335.580727,0,0,127.60982704162598
native_dram,1772728335.780475,0,0,127.809574842453
native_dram,1772728335.969838,768,1,127.9989378452301
native_dram,1772728336.055568,0,0,128.08466792106628
native_dram,1772728336.319533,0,0,128.34863305091858
native_dram,1772728336.489912,768,1,128.51901197433472
native_dram,1772728336.949327,0,0,128.97842693328857
native_dram,1772728337.121368,512,1,129.15046787261963
native_dram,1772728337.425909,512,1,129.45500898361206
native_dram,1772728337.633332,512,1,129.66243195533752
