mode,ts,event,t
native_dram_disk,1772730215.583828,serialize,358.4906280040741
native_dram_disk,1772730215.642256,deserialize,358.5490560531616
native_dram_disk,1772730215.646165,deserialize,358.552964925766
native_dram_disk,1772730215.649372,deserialize,358.55617213249207
native_dram_disk,1772730216.014819,serialize,358.92161893844604
native_dram_disk,1772730216.016132,serialize,358.92293214797974
native_dram_disk,1772730216.017429,serialize,358.92422914505005
native_dram_disk,1772730216.027846,deserialize,358.93464612960815
native_dram_disk,1772730216.030493,deserialize,358.93729305267334
native_dram_disk,1772730216.032752,deserialize,358.9395520687103
native_dram_disk,1772730216.397352,serialize,359.30415201187134
native_dram_disk,1772730216.399022,serialize,359.30582213401794
native_dram_disk,1772730216.537399,serialize,359.4441990852356
native_dram_disk,1772730216.539294,serialize,359.4460940361023
native_dram_disk,1772730217.022274,serialize,359.929074048996
native_dram_disk,1772730217.023212,serialize,359.93001198768616
native_dram_disk,1772730217.024603,serialize,359.93140292167664
native_dram_disk,1772730217.246519,serialize,360.1533191204071
native_dram_disk,1772730217.247596,serialize,360.1543960571289
native_dram_disk,1772730217.249338,serialize,360.1561379432678
native_dram_disk,1772730217.46356,serialize,360.3703601360321
native_dram_disk,1772730217.464464,serialize,360.3712639808655
native_dram_disk,1772730217.465928,serialize,360.37272810935974
native_dram_disk,1772730217.808545,serialize,360.71534514427185
native_dram_disk,1772730217.810109,serialize,360.7169089317322
native_dram_disk,1772730218.532465,serialize,361.4392650127411
native_dram_disk,1772730218.533852,serialize,361.4406521320343
native_dram_disk,1772730218.762381,serialize,361.66918110847473
native_dram_disk,1772730218.763453,serialize,361.6702530384064
native_dram_disk,1772730218.764685,serialize,361.6714849472046
native_dram_disk,1772730218.953911,serialize,361.8607110977173
native_dram_disk,1772730218.955271,serialize,361.8620710372925
native_dram_disk,1772730219.422628,serialize,362.3294279575348
native_dram_disk,1772730219.423592,serialize,362.3303921222687
native_dram_disk,1772730219.424976,serialize,362.33177614212036
native_dram_disk,1772730219.608523,serialize,362.5153229236603
native_dram_disk,1772730219.609835,serialize,362.5166349411011
native_dram_disk,1772730220.211305,serialize,363.1181049346924
native_dram_disk,1772730220.212937,serialize,363.1197371482849
native_dram_disk,1772730220.374843,serialize,363.28164291381836
native_dram_disk,1772730220.376552,serialize,363.28335213661194
native_dram_disk,1772730220.607826,serialize,363.51462602615356
native_dram_disk,1772730220.609428,serialize,363.51622796058655
native_dram_disk,1772730220.807557,serialize,363.71435713768005
native_dram_disk,1772730220.808632,serialize,363.71543192863464
native_dram_disk,1772730220.810131,serialize,363.71693110466003
native_dram_disk,1772730220.817389,deserialize,363.72418904304504
native_dram_disk,1772730220.820541,deserialize,363.72734093666077
native_dram_disk,1772730221.224646,serialize,364.13144612312317
native_dram_disk,1772730221.225504,serialize,364.1323039531708
native_dram_disk,1772730221.227787,serialize,364.13458704948425
native_dram_disk,1772730221.738119,serialize,364.6449189186096
native_dram_disk,1772730221.739302,serialize,364.6461019515991
native_dram_disk,1772730221.740895,serialize,364.6476950645447
native_dram_disk,1772730222.120214,serialize,365.0270140171051
native_dram_disk,1772730222.121136,serialize,365.0279359817505
native_dram_disk,1772730222.12255,serialize,365.02935004234314
native_dram_disk,1772730222.277188,serialize,365.18398809432983
native_dram_disk,1772730222.278537,serialize,365.1853370666504
native_dram_disk,1772730223.0112,serialize,365.91799998283386
native_dram_disk,1772730223.01256,serialize,365.91935992240906
native_dram_disk,1772730223.210793,serialize,366.11759305000305
native_dram_disk,1772730223.212244,serialize,366.11904406547546
native_dram_disk,1772730223.368851,serialize,366.2756509780884
native_dram_disk,1772730223.370192,serialize,366.2769920825958
native_dram_disk,1772730223.378424,deserialize,366.28522396087646
native_dram_disk,1772730223.382559,deserialize,366.2893590927124
native_dram_disk,1772730224.03522,serialize,366.9420199394226
native_dram_disk,1772730224.03621,serialize,366.9430100917816
native_dram_disk,1772730224.037535,serialize,366.9443349838257
native_dram_disk,1772730224.579483,serialize,367.48628306388855
native_dram_disk,1772730224.580403,serialize,367.4872031211853
native_dram_disk,1772730224.581797,serialize,367.48859691619873
native_dram_disk,1772730224.714299,serialize,367.62109899520874
native_dram_disk,1772730224.715691,serialize,367.6224911212921
native_dram_disk,1772730225.053087,serialize,367.9598870277405
native_dram_disk,1772730225.054326,serialize,367.96112608909607
native_dram_disk,1772730225.055631,serialize,367.9624309539795
native_dram_disk,1772730225.476931,serialize,368.3837311267853
native_dram_disk,1772730225.477924,serialize,368.38472414016724
native_dram_disk,1772730225.479213,serialize,368.38601303100586
native_dram_disk,1772730225.69301,serialize,368.5998101234436
native_dram_disk,1772730225.694051,serialize,368.60085105895996
native_dram_disk,1772730225.69557,serialize,368.6023700237274
native_dram_disk,1772730225.839214,serialize,368.7460141181946
native_dram_disk,1772730225.841237,serialize,368.74803709983826
native_dram_disk,1772730226.118743,serialize,369.02554297447205
native_dram_disk,1772730226.119627,serialize,369.02642703056335
native_dram_disk,1772730226.12107,serialize,369.0278699398041
native_dram_disk,1772730226.283985,serialize,369.19078493118286
native_dram_disk,1772730226.285406,serialize,369.1922061443329
native_dram_disk,1772730226.422146,serialize,369.3289461135864
native_dram_disk,1772730226.423974,serialize,369.3307740688324
native_dram_disk,1772730226.786597,serialize,369.6933970451355
native_dram_disk,1772730226.788058,serialize,369.69485807418823
native_dram_disk,1772730227.049483,serialize,369.9562830924988
native_dram_disk,1772730227.050602,serialize,369.9574019908905
native_dram_disk,1772730227.052247,serialize,369.9590470790863
native_dram_disk,1772730227.729847,serialize,370.6366469860077
native_dram_disk,1772730227.730827,serialize,370.6376271247864
native_dram_disk,1772730227.7322,serialize,370.63899993896484
native_dram_disk,1772730228.350396,serialize,371.25719594955444
native_dram_disk,1772730228.351712,serialize,371.2585120201111
native_dram_disk,1772730228.918732,serialize,371.8255319595337
native_dram_disk,1772730228.919686,serialize,371.82648611068726
native_dram_disk,1772730228.921164,serialize,371.8279640674591
native_dram_disk,1772730229.049855,serialize,371.9566550254822
native_dram_disk,1772730229.051337,serialize,371.9581370353699
native_dram_disk,1772730229.242169,serialize,372.1489689350128
native_dram_disk,1772730229.243548,serialize,372.15034794807434
native_dram_disk,1772730229.245893,serialize,372.1526930332184
native_dram_disk,1772730229.383509,serialize,372.29030895233154
native_dram_disk,1772730229.385156,serialize,372.291955947876
native_dram_disk,1772730229.621077,serialize,372.52787709236145
native_dram_disk,1772730229.622162,serialize,372.52896213531494
native_dram_disk,1772730229.62414,serialize,372.53094005584717
native_dram_disk,1772730229.907348,serialize,372.81414794921875
native_dram_disk,1772730229.908397,serialize,372.8151969909668
native_dram_disk,1772730229.909717,serialize,372.8165171146393
native_dram_disk,1772730230.018789,serialize,372.92558908462524
native_dram_disk,1772730230.020117,serialize,372.92691707611084
native_dram_disk,1772730230.505874,serialize,373.4126739501953
native_dram_disk,1772730230.507381,serialize,373.4141809940338
native_dram_disk,1772730230.508861,serialize,373.4156610965729
native_dram_disk,1772730231.096915,serialize,374.00371503829956
native_dram_disk,1772730231.098067,serialize,374.0048670768738
native_dram_disk,1772730231.308258,serialize,374.2150580883026
native_dram_disk,1772730231.309552,serialize,374.2163519859314
native_dram_disk,1772730231.311328,serialize,374.2181279659271
native_dram_disk,1772730231.4516,serialize,374.35840010643005
native_dram_disk,1772730231.453026,serialize,374.35982608795166
native_dram_disk,1772730231.599064,serialize,374.5058641433716
native_dram_disk,1772730231.600408,serialize,374.507208108902
native_dram_disk,1772730231.748895,serialize,374.65569496154785
native_dram_disk,1772730231.750553,serialize,374.6573529243469
native_dram_disk,1772730231.994412,serialize,374.901211977005
native_dram_disk,1772730231.996271,serialize,374.90307092666626
native_dram_disk,1772730232.266117,serialize,375.17291712760925
native_dram_disk,1772730232.267341,serialize,375.1741409301758
native_dram_disk,1772730232.268753,serialize,375.1755530834198
native_dram_disk,1772730232.415707,serialize,375.32250714302063
native_dram_disk,1772730232.417252,serialize,375.3240520954132
native_dram_disk,1772730232.810442,serialize,375.7172420024872
native_dram_disk,1772730232.811862,serialize,375.7186620235443
native_dram_disk,1772730233.359431,serialize,376.2662310600281
native_dram_disk,1772730233.360782,serialize,376.26758193969727
