orig_slo,slo_type,insertion_time,wait_time,prompt_tok,out_tok,total_tok,ttft,tbt_p95,tbt_p99,tbt_slo,tbt_violation,tbt_success_rate_pct,ttlt,execution_time,diff,violation,total_violation,finished_time,success_rate_pct,success_count,processed_count,kv,run_cnt,wait_cnt,swap_cnt,vram_used_gib,vram_total_gib,vq_id,vq_groups,head_deadline,slack,model,deadlines
1.0,0,1769172849.0382,32.7185,27,32,59,0.055,0.044,0.0444,1.0,0.0,100.0,0.5652,,31.7735,31.7735,5545.4791,1769172882.3267853,2.96,10,338,0.001,3,0,0,13.52,15.0,0,1521,1769172849.48,-30.266,meta-llama/Llama-3.2-1B-Instruct,"1769172849.480, 1769172849.491, 1769172849.581, 1769172849.592, 1769172849.629"
1.0,0,1769172849.0791,32.8183,27,32,59,0.0504,0.0427,0.0443,1.0,0.0,100.0,0.5529,,31.8687,31.8687,5577.3478,1769172882.4620602,2.95,10,339,0.001,3,0,0,13.52,15.0,0,1521,1769172849.48,-30.266,meta-llama/Llama-3.2-1B-Instruct,"1769172849.480, 1769172849.491, 1769172849.581, 1769172849.592, 1769172849.629"
1.0,0,1769172849.0897,32.9785,27,32,59,0.0549,0.0426,0.0433,1.0,0.0,100.0,0.5573,,32.0334,32.0334,5609.3812,1769172882.6265357,2.94,10,340,0.001,3,0,0,13.52,15.0,0,1521,1769172849.48,-30.266,meta-llama/Llama-3.2-1B-Instruct,"1769172849.480, 1769172849.491, 1769172849.581, 1769172849.592, 1769172849.629"
1.0,0,1769172849.1004,33.1338,27,32,59,0.0505,0.0428,0.0441,1.0,0.0,100.0,0.5528,,32.1843,32.1843,5641.5655,1769172882.7890487,2.93,10,341,0.001,3,0,0,13.52,15.0,0,1521,1769172849.48,-30.266,meta-llama/Llama-3.2-1B-Instruct,"1769172849.480, 1769172849.491, 1769172849.581, 1769172849.592, 1769172849.629"
1.0,0,1769172849.1111,33.2594,27,32,59,0.0512,0.0447,0.045,1.0,0.0,100.0,0.5564,,32.3106,32.3106,5673.8761,1769172882.927842,2.92,10,342,0.001,3,0,0,13.52,15.0,0,1521,1769172849.48,-30.266,meta-llama/Llama-3.2-1B-Instruct,"1769172849.480, 1769172849.491, 1769172849.581, 1769172849.592, 1769172849.629"
1.0,0,1769172849.1853,33.331,27,31,58,0.0539,0.0444,0.045,1.0,0.0,100.0,0.5574,,32.3849,32.3849,5706.2611,1769172883.0762312,2.92,10,343,0.001,3,0,0,13.52,15.0,0,1521,1769172849.48,-30.266,meta-llama/Llama-3.2-1B-Instruct,"1769172849.480, 1769172849.491, 1769172849.581, 1769172849.592, 1769172849.629"
1.0,0,1769172849.2489,33.4285,27,32,59,0.0544,0.0442,0.0445,1.0,0.0,100.0,0.5579,,32.4829,32.4829,5738.7439,1769172883.2368386,2.91,10,344,0.001,3,0,0,13.52,15.0,0,1521,1769172849.48,-30.266,meta-llama/Llama-3.2-1B-Instruct,"1769172849.480, 1769172849.491, 1769172849.581, 1769172849.592, 1769172849.629"
1.0,0,1769172849.2595,33.5676,27,32,59,0.0541,0.0437,0.0451,1.0,0.0,100.0,0.5599,,32.6217,32.6217,5771.3656,1769172883.38861,2.9,10,345,0.001,3,0,0,13.52,15.0,0,1521,1769172849.48,-30.266,meta-llama/Llama-3.2-1B-Instruct,"1769172849.480, 1769172849.491, 1769172849.581, 1769172849.592, 1769172849.629"
1.0,0,1769172849.3849,33.5912,27,32,59,0.0543,0.0437,0.0449,1.0,0.0,100.0,0.5602,,32.6455,32.6455,5804.0111,1769172883.5373812,2.89,10,346,0.001,3,0,0,13.52,15.0,0,1521,1769172849.48,-30.266,meta-llama/Llama-3.2-1B-Instruct,"1769172849.480, 1769172849.491, 1769172849.581, 1769172849.592, 1769172849.629"
1.0,0,1769172849.512,33.612,27,32,59,0.0556,0.0448,0.0449,1.0,0.0,100.0,0.5603,,32.6676,32.6676,5836.6788,1769172883.6852071,2.88,10,347,0.001,3,0,0,13.52,15.0,0,1521,1769172849.48,-30.266,meta-llama/Llama-3.2-1B-Instruct,"1769172849.480, 1769172849.491, 1769172849.581, 1769172849.592, 1769172849.629"
1.0,0,1769172849.5492,33.722,27,32,59,0.0576,0.0438,0.0479,1.0,0.0,100.0,0.5646,,32.7796,32.7796,5869.4584,1769172883.8380437,2.87,10,348,0.001,3,0,0,13.52,15.0,0,1521,1769172849.48,-30.266,meta-llama/Llama-3.2-1B-Instruct,"1769172849.480, 1769172849.491, 1769172849.581, 1769172849.592, 1769172849.629"
1.0,0,1769172849.6522,33.9213,27,14,41,0.0537,0.0476,0.0476,1.0,0.0,100.0,0.2749,,32.975,32.975,5902.4334,1769172883.8493075,2.87,10,349,0.001,3,0,0,13.52,15.0,0,1521,1769172849.48,-30.266,meta-llama/Llama-3.2-1B-Instruct,"1769172849.480, 1769172849.491, 1769172849.581, 1769172849.592, 1769172849.629"
1.0,0,1769172849.5597,33.8649,27,32,59,0.0534,0.0435,0.0479,1.0,0.0,100.0,0.5632,,32.9182,32.9182,5935.3516,1769172883.9887264,2.86,10,350,0.001,3,0,0,13.52,15.0,0,1521,1769172849.48,-30.266,meta-llama/Llama-3.2-1B-Instruct,"1769172849.480, 1769172849.491, 1769172849.581, 1769172849.592, 1769172849.629"
1.0,0,1769172849.6675,34.0461,27,32,59,0.0547,0.0426,0.0515,1.0,0.0,100.0,0.5583,,33.1008,33.1008,5968.4524,1769172884.2734559,2.85,10,351,0.001,3,0,0,13.52,15.0,0,1521,1769172849.48,-30.266,meta-llama/Llama-3.2-1B-Instruct,"1769172849.480, 1769172849.491, 1769172849.581, 1769172849.592, 1769172849.629"
1.0,0,1769172849.7702,34.1035,27,32,59,0.0434,0.0432,0.0513,1.0,0.0,100.0,0.5437,,33.1469,33.1469,6001.5993,1769172884.4181933,2.84,10,352,0.0,2,0,0,13.52,15.0,0,1521,1769172849.48,-30.266,meta-llama/Llama-3.2-1B-Instruct,"1769172849.480, 1769172849.491, 1769172849.581, 1769172849.592, 1769172849.629"
1.0,0,1769172849.7816,34.2345,27,32,59,0.049,0.0416,0.0509,1.0,0.0,100.0,0.5503,,33.2835,33.2835,6034.8828,1769172884.5672016,2.83,10,353,0.0,2,0,0,13.52,15.0,0,1521,1769172849.48,-30.266,meta-llama/Llama-3.2-1B-Instruct,"1769172849.480, 1769172849.491, 1769172849.581, 1769172849.592, 1769172849.629"
1.0,0,1769172849.7922,34.3585,27,32,59,0.0534,0.0425,0.0439,1.0,0.0,100.0,0.5593,,33.412,33.412,6068.2947,1769172884.711008,2.82,10,354,0.001,3,0,0,13.52,15.0,0,1521,1769172849.48,-30.266,meta-llama/Llama-3.2-1B-Instruct,"1769172849.480, 1769172849.491, 1769172849.581, 1769172849.592, 1769172849.629"
1.0,0,1769172849.8356,34.4749,27,32,59,0.0525,0.0447,0.0453,1.0,0.0,100.0,0.5646,,33.5274,33.5274,6101.8222,1769172884.8788574,2.82,10,355,0.001,3,0,0,13.52,15.0,0,1681,1769172851.083,-33.773,meta-llama/Llama-3.2-1B-Instruct,"1769172851.083, 1769172851.094, 1769172851.160, 1769172851.170, 1769172851.225"
1.0,0,1769172849.8485,34.6176,27,32,59,0.0466,0.0438,0.0451,1.0,0.0,100.0,0.5609,,33.6642,33.6642,6135.4863,1769172885.0305972,2.81,10,356,0.001,3,0,0,13.52,15.0,0,1681,1769172851.083,-33.773,meta-llama/Llama-3.2-1B-Instruct,"1769172851.083, 1769172851.094, 1769172851.160, 1769172851.170, 1769172851.225"
1.0,0,1769172849.9487,34.6687,27,32,59,0.044,0.0456,0.0466,1.0,0.0,100.0,0.5456,,33.7127,33.7127,6169.1991,1769172885.167786,2.8,10,357,0.001,3,0,0,13.52,15.0,0,1681,1769172851.083,-33.773,meta-llama/Llama-3.2-1B-Instruct,"1769172851.083, 1769172851.094, 1769172851.160, 1769172851.170, 1769172851.225"
1.0,0,1769172849.9593,34.8203,27,32,59,0.0558,0.0439,0.0454,1.0,0.0,100.0,0.5678,,33.8761,33.8761,6203.0752,1769172885.3501992,2.79,10,358,0.001,3,0,0,13.52,15.0,0,1681,1769172851.083,-33.773,meta-llama/Llama-3.2-1B-Instruct,"1769172851.083, 1769172851.094, 1769172851.160, 1769172851.170, 1769172851.225"
1.0,0,1769172850.0827,34.8453,27,32,59,0.0572,0.0442,0.0455,1.0,0.0,100.0,0.5596,,33.9025,33.9025,6236.9777,1769172885.488645,2.79,10,359,0.001,3,0,0,13.52,15.0,0,1681,1769172851.083,-33.773,meta-llama/Llama-3.2-1B-Instruct,"1769172851.083, 1769172851.094, 1769172851.160, 1769172851.170, 1769172851.225"
1.0,0,1769172850.0935,34.9943,27,32,59,0.0469,0.0439,0.0442,1.0,0.0,100.0,0.5541,,34.0411,34.0411,6271.0188,1769172885.6437347,2.78,10,360,0.001,3,0,0,13.52,15.0,0,1681,1769172851.083,-33.773,meta-llama/Llama-3.2-1B-Instruct,"1769172851.083, 1769172851.094, 1769172851.160, 1769172851.170, 1769172851.225"
1.0,0,1769172850.1601,35.0777,27,32,59,0.0465,0.0409,0.0441,1.0,0.0,100.0,0.553,,34.1242,34.1242,6305.143,1769172885.7918856,2.77,10,361,0.001,3,0,0,13.52,15.0,0,1681,1769172851.083,-33.773,meta-llama/Llama-3.2-1B-Instruct,"1769172851.083, 1769172851.094, 1769172851.160, 1769172851.170, 1769172851.225"
1.0,0,1769172850.1705,35.2196,27,32,59,0.0561,0.0431,0.0438,1.0,0.0,100.0,0.5587,,34.2757,34.2757,6339.4187,1769172885.9498367,2.76,10,362,0.001,3,0,0,13.52,15.0,0,1681,1769172851.083,-33.773,meta-llama/Llama-3.2-1B-Instruct,"1769172851.083, 1769172851.094, 1769172851.160, 1769172851.170, 1769172851.225"
1.0,0,1769172850.2254,35.3071,27,32,59,0.0499,0.0448,0.0453,1.0,0.0,100.0,0.5564,,34.3571,34.3571,6373.7758,1769172886.0898685,2.75,10,363,0.001,3,0,0,13.52,15.0,0,1681,1769172851.083,-33.773,meta-llama/Llama-3.2-1B-Instruct,"1769172851.083, 1769172851.094, 1769172851.160, 1769172851.170, 1769172851.225"
1.0,0,1769172850.2728,35.4223,27,33,60,0.0539,0.0434,0.0443,1.0,0.0,100.0,0.5533,,34.4762,34.4762,6408.252,1769172886.2493813,2.75,10,364,0.001,3,0,0,13.52,15.0,0,1681,1769172851.083,-33.773,meta-llama/Llama-3.2-1B-Instruct,"1769172851.083, 1769172851.094, 1769172851.160, 1769172851.170, 1769172851.225"
1.0,0,1769172850.2831,35.5536,27,32,59,0.0443,0.0442,0.0445,1.0,0.0,100.0,0.5602,,34.5979,34.5979,6442.85,1769172886.3980954,2.74,10,365,0.001,3,0,0,13.52,15.0,0,1681,1769172851.083,-33.773,meta-llama/Llama-3.2-1B-Instruct,"1769172851.083, 1769172851.094, 1769172851.160, 1769172851.170, 1769172851.225"
1.0,0,1769172850.6657,35.3353,27,32,59,0.0551,0.0444,0.0445,1.0,0.0,100.0,0.5628,,34.3904,34.3904,6477.2404,1769172886.5647328,2.73,10,366,0.001,3,0,0,13.52,15.0,0,1681,1769172851.083,-33.773,meta-llama/Llama-3.2-1B-Instruct,"1769172851.083, 1769172851.094, 1769172851.160, 1769172851.170, 1769172851.225"
1.0,0,1769172850.6766,35.4606,27,32,59,0.0557,0.0437,0.0444,1.0,0.0,100.0,0.5621,,34.5164,34.5164,6511.7568,1769172886.7022178,2.72,10,367,0.001,3,0,0,13.52,15.0,0,1681,1769172851.083,-33.773,meta-llama/Llama-3.2-1B-Instruct,"1769172851.083, 1769172851.094, 1769172851.160, 1769172851.170, 1769172851.225"
1.0,0,1769172850.6872,35.613,27,32,59,0.0541,0.0431,0.0435,1.0,0.0,100.0,0.5588,,34.6671,34.6671,6546.4238,1769172886.8600843,2.72,10,368,0.001,3,0,0,13.52,15.0,0,1681,1769172851.083,-33.773,meta-llama/Llama-3.2-1B-Instruct,"1769172851.083, 1769172851.094, 1769172851.160, 1769172851.170, 1769172851.225"
1.0,0,1769172850.7022,35.7476,27,32,59,0.0539,0.043,0.0443,1.0,0.0,100.0,0.561,,34.8016,34.8016,6581.2254,1769172887.0124948,2.71,10,369,0.001,3,0,0,13.52,15.0,0,1681,1769172851.083,-33.773,meta-llama/Llama-3.2-1B-Instruct,"1769172851.083, 1769172851.094, 1769172851.160, 1769172851.170, 1769172851.225"
1.0,0,1769172850.8187,35.7845,27,32,59,0.0499,0.0436,0.0451,1.0,0.0,100.0,0.5527,,34.8344,34.8344,6616.0598,1769172887.156869,2.7,10,370,0.001,3,0,0,13.52,15.0,0,1681,1769172851.083,-33.773,meta-llama/Llama-3.2-1B-Instruct,"1769172851.083, 1769172851.094, 1769172851.160, 1769172851.170, 1769172851.225"
1.0,0,1769172850.8628,35.8881,27,32,59,0.0519,0.0442,0.0447,1.0,0.0,100.0,0.553,,34.94,34.94,6650.9998,1769172887.3071945,2.7,10,371,0.001,3,0,0,13.52,15.0,0,1681,1769172851.083,-33.773,meta-llama/Llama-3.2-1B-Instruct,"1769172851.083, 1769172851.094, 1769172851.160, 1769172851.170, 1769172851.225"
1.0,0,1769172850.9639,35.933,27,32,59,0.0544,0.0446,0.0452,1.0,0.0,100.0,0.5572,,34.9874,34.9874,6685.9872,1769172887.4549816,2.69,10,372,0.001,3,0,0,13.52,15.0,0,1681,1769172851.083,-33.773,meta-llama/Llama-3.2-1B-Instruct,"1769172851.083, 1769172851.094, 1769172851.160, 1769172851.170, 1769172851.225"
1.0,0,1769172851.0321,36.0044,27,32,59,0.0513,0.0448,0.0452,1.0,0.0,100.0,0.5621,,35.0557,35.0557,6721.0429,1769172887.6011786,2.68,10,373,0.001,3,0,0,13.52,15.0,0,1681,1769172851.083,-33.773,meta-llama/Llama-3.2-1B-Instruct,"1769172851.083, 1769172851.094, 1769172851.160, 1769172851.170, 1769172851.225"
1.0,0,1769172851.1189,36.0694,27,32,59,0.0489,0.0441,0.0451,1.0,0.0,100.0,0.5554,,35.1183,35.1183,6756.1612,1769172887.7467823,2.67,10,374,0.001,3,0,0,13.52,15.0,0,1681,1769172851.083,-33.773,meta-llama/Llama-3.2-1B-Instruct,"1769172851.083, 1769172851.094, 1769172851.160, 1769172851.170, 1769172851.225"
1.0,0,1769172851.1525,36.1941,27,32,59,0.0521,0.0437,0.044,1.0,0.0,100.0,0.5546,,35.2462,35.2462,6791.4074,1769172887.902208,2.67,10,375,0.001,3,0,0,13.52,15.0,0,1681,1769172851.083,-33.773,meta-llama/Llama-3.2-1B-Instruct,"1769172851.083, 1769172851.094, 1769172851.160, 1769172851.170, 1769172851.225"
1.0,0,1769172851.1631,36.3308,27,32,59,0.0535,0.0439,0.0443,1.0,0.0,100.0,0.5591,,35.3844,35.3844,6826.7918,1769172888.0590599,2.66,10,376,0.001,3,0,0,13.52,15.0,0,1681,1769172851.083,-33.773,meta-llama/Llama-3.2-1B-Instruct,"1769172851.083, 1769172851.094, 1769172851.160, 1769172851.170, 1769172851.225"
1.0,0,1769172851.1737,36.4678,27,32,59,0.0566,0.0451,0.0451,1.0,0.0,100.0,0.5623,,35.5244,35.5244,6862.3162,1769172888.2085214,2.65,10,377,0.001,3,0,0,13.52,15.0,0,1681,1769172851.083,-33.773,meta-llama/Llama-3.2-1B-Instruct,"1769172851.083, 1769172851.094, 1769172851.160, 1769172851.170, 1769172851.225"
1.0,0,1769172851.2117,36.571,27,32,59,0.0524,0.045,0.046,1.0,0.0,100.0,0.5578,,35.6234,35.6234,6897.9396,1769172888.3448806,2.65,10,378,0.001,3,0,0,13.52,15.0,0,1681,1769172851.083,-33.773,meta-llama/Llama-3.2-1B-Instruct,"1769172851.083, 1769172851.094, 1769172851.160, 1769172851.170, 1769172851.225"
1.0,0,1769172851.3005,36.6165,27,32,59,0.0549,0.0446,0.045,1.0,0.0,100.0,0.5579,,35.6714,35.6714,6933.611,1769172888.4760106,2.64,10,379,0.001,3,0,0,13.52,15.0,0,1681,1769172851.083,-33.773,meta-llama/Llama-3.2-1B-Instruct,"1769172851.083, 1769172851.094, 1769172851.160, 1769172851.170, 1769172851.225"
1.0,0,1769172851.3111,36.7428,27,32,59,0.0553,0.0434,0.045,1.0,0.0,100.0,0.5574,,35.7981,35.7981,6969.4091,1769172888.612378,2.63,10,380,0.001,4,0,0,13.52,15.0,0,1681,1769172851.083,-33.773,meta-llama/Llama-3.2-1B-Instruct,"1769172851.083, 1769172851.094, 1769172851.160, 1769172851.170, 1769172851.225"
1.0,0,1769172851.6026,37.0275,27,0,27,,,,1.0,,,0.0527,,36.0802,36.0802,7005.4893,1769172888.6834805,2.62,10,381,0.001,3,0,0,13.52,15.0,0,1681,1769172851.083,-33.773,meta-llama/Llama-3.2-1B-Instruct,"1769172851.083, 1769172851.094, 1769172851.160, 1769172851.170, 1769172851.225"
1.0,0,1769172851.3217,36.8824,27,32,59,0.0541,0.0432,0.0441,1.0,0.0,100.0,0.5621,,35.9366,35.9366,7041.4259,1769172888.7748792,2.62,10,382,0.001,4,0,0,13.52,15.0,0,1681,1769172851.083,-33.773,meta-llama/Llama-3.2-1B-Instruct,"1769172851.083, 1769172851.094, 1769172851.160, 1769172851.170, 1769172851.225"
1.0,0,1769172851.4207,36.9198,27,32,59,0.0549,0.0424,0.0441,1.0,0.0,100.0,0.5646,,35.9747,35.9747,7077.4006,1769172888.9062073,2.61,10,383,0.001,4,0,0,13.52,15.0,0,1681,1769172851.083,-33.773,meta-llama/Llama-3.2-1B-Instruct,"1769172851.083, 1769172851.094, 1769172851.160, 1769172851.170, 1769172851.225"
1.0,0,1769172851.52,36.97,27,32,59,0.0552,0.0416,0.0441,1.0,0.0,100.0,0.5577,,36.0252,36.0252,7113.4258,1769172889.0485754,2.6,10,384,0.001,3,0,0,13.52,15.0,0,1681,1769172851.083,-33.773,meta-llama/Llama-3.2-1B-Instruct,"1769172851.083, 1769172851.094, 1769172851.160, 1769172851.170, 1769172851.225"
1.0,0,1769172851.613,37.157,27,32,59,0.0484,0.0434,0.0437,1.0,0.0,100.0,0.5552,,36.2054,36.2054,7149.6312,1769172889.3317387,2.6,10,385,0.001,3,0,0,13.52,15.0,0,1681,1769172851.083,-33.773,meta-llama/Llama-3.2-1B-Instruct,"1769172851.083, 1769172851.094, 1769172851.160, 1769172851.170, 1769172851.225"
1.0,0,1769172851.7072,37.2023,27,32,59,0.045,0.0431,0.0432,1.0,0.0,100.0,0.5606,,36.2474,36.2474,7185.8786,1769172889.474218,2.59,10,386,0.001,3,0,0,13.52,15.0,0,1681,1769172851.083,-33.773,meta-llama/Llama-3.2-1B-Instruct,"1769172851.083, 1769172851.094, 1769172851.160, 1769172851.170, 1769172851.225"
1.0,0,1769172851.7188,37.3231,27,32,59,0.0493,0.0455,0.0455,1.0,0.0,100.0,0.5665,,36.3724,36.3724,7222.251,1769172889.6095676,2.58,10,387,0.001,3,0,0,13.52,15.0,0,1681,1769172851.083,-33.773,meta-llama/Llama-3.2-1B-Instruct,"1769172851.083, 1769172851.094, 1769172851.160, 1769172851.170, 1769172851.225"
1.0,0,1769172851.7292,37.4521,27,32,59,0.0462,0.0445,0.0448,1.0,0.0,100.0,0.5483,,36.4983,36.4983,7258.7492,1769172889.730863,2.58,10,388,0.001,3,0,0,13.52,15.0,0,1681,1769172851.083,-33.773,meta-llama/Llama-3.2-1B-Instruct,"1769172851.083, 1769172851.094, 1769172851.160, 1769172851.170, 1769172851.225"
1.0,0,1769172851.9108,37.8454,27,0,27,,,,1.0,,,0.0574,,36.9028,36.9028,7295.652,1769172889.8142316,2.57,10,389,0.001,3,0,0,13.52,15.0,0,1681,1769172851.083,-33.773,meta-llama/Llama-3.2-1B-Instruct,"1769172851.083, 1769172851.094, 1769172851.160, 1769172851.170, 1769172851.225"
1.0,0,1769172851.7441,37.5813,27,32,59,0.0527,0.0437,0.0446,1.0,0.0,100.0,0.5614,,36.634,36.634,7332.286,1769172889.894996,2.56,10,390,0.001,4,0,0,13.52,15.0,0,1681,1769172851.083,-33.773,meta-llama/Llama-3.2-1B-Instruct,"1769172851.083, 1769172851.094, 1769172851.160, 1769172851.170, 1769172851.225"
1.0,0,1769172851.7544,37.7159,27,32,59,0.0565,0.0432,0.0436,1.0,0.0,100.0,0.568,,36.7724,36.7724,7369.0584,1769172890.0406325,2.56,10,391,0.001,4,0,0,13.52,15.0,0,1846,1769172852.931,-37.034,meta-llama/Llama-3.2-1B-Instruct,"1769172852.931, 1769172852.990, 1769172853.039, 1769172853.203, 1769172853.269"
1.0,0,1769172851.8989,37.7027,27,32,59,0.0499,0.0409,0.0437,1.0,0.0,100.0,0.5551,,36.7525,36.7525,7405.811,1769172890.1599338,2.55,10,392,0.001,3,0,0,13.52,15.0,0,1846,1769172852.931,-37.034,meta-llama/Llama-3.2-1B-Instruct,"1769172852.931, 1769172852.990, 1769172853.039, 1769172853.203, 1769172853.269"
1.0,0,1769172851.9896,38.1704,27,0,27,,,,1.0,,,0.0477,,37.2181,37.2181,7443.029,1769172890.208422,2.54,10,393,0.0,2,0,0,13.52,15.0,0,1846,1769172852.931,-37.034,meta-llama/Llama-3.2-1B-Instruct,"1769172852.931, 1769172852.990, 1769172853.039, 1769172853.203, 1769172853.269"
1.0,0,1769172851.9211,37.9695,27,32,59,0.0449,0.0408,0.0426,1.0,0.0,100.0,0.5411,,37.0143,37.0143,7480.0434,1769172890.432554,2.54,10,394,0.0,2,0,0,13.52,15.0,0,1846,1769172852.931,-37.034,meta-llama/Llama-3.2-1B-Instruct,"1769172852.931, 1769172852.990, 1769172853.039, 1769172853.203, 1769172853.269"
1.0,0,1769172851.9314,38.1022,27,32,59,0.0505,0.0449,0.045,1.0,0.0,100.0,0.5803,,37.1528,37.1528,7517.1961,1769172890.6150768,2.53,10,395,0.001,3,0,0,13.52,15.0,0,1846,1769172852.931,-37.034,meta-llama/Llama-3.2-1B-Instruct,"1769172852.931, 1769172852.990, 1769172853.039, 1769172853.203, 1769172853.269"
1.0,0,1769172852.0393,38.2544,27,32,59,0.0477,0.0432,0.045,1.0,0.0,100.0,0.5503,,37.3021,37.3021,7554.4982,1769172890.8458285,2.53,10,396,0.0,2,0,0,13.52,15.0,0,1846,1769172852.931,-37.034,meta-llama/Llama-3.2-1B-Instruct,"1769172852.931, 1769172852.990, 1769172853.039, 1769172853.203, 1769172853.269"
1.0,0,1769172852.2033,38.2189,27,32,59,0.0553,0.0439,0.0445,1.0,0.0,100.0,0.557,,37.2743,37.2743,7591.7725,1769172890.9829392,2.52,10,397,0.001,3,0,0,13.52,15.0,0,1846,1769172852.931,-37.034,meta-llama/Llama-3.2-1B-Instruct,"1769172852.931, 1769172852.990, 1769172853.039, 1769172853.203, 1769172853.269"
1.0,0,1769172852.2687,38.2878,27,32,59,0.0569,0.0416,0.0422,1.0,0.0,100.0,0.5592,,37.3447,37.3447,7629.1172,1769172891.1165557,2.51,10,398,0.001,3,0,0,13.52,15.0,0,1846,1769172852.931,-37.034,meta-llama/Llama-3.2-1B-Instruct,"1769172852.931, 1769172852.990, 1769172853.039, 1769172853.203, 1769172853.269"
1.0,0,1769172852.2793,38.4115,27,32,59,0.0467,0.0424,0.0438,1.0,0.0,100.0,0.5555,,37.4582,37.4582,7666.5754,1769172891.2514837,2.51,10,399,0.001,3,0,0,13.52,15.0,0,1846,1769172852.931,-37.034,meta-llama/Llama-3.2-1B-Instruct,"1769172852.931, 1769172852.990, 1769172853.039, 1769172853.203, 1769172853.269"
1.0,0,1769172852.4634,38.3745,27,32,59,0.0485,0.0427,0.043,1.0,0.0,100.0,0.5562,,37.423,37.423,7703.9984,1769172891.3963647,2.5,10,400,0.001,4,0,0,13.52,15.0,0,1846,1769172852.931,-37.034,meta-llama/Llama-3.2-1B-Instruct,"1769172852.931, 1769172852.990, 1769172853.039, 1769172853.203, 1769172853.269"
1.0,0,1769172852.4741,38.5053,27,32,59,0.0567,0.0414,0.0432,1.0,0.0,100.0,0.5639,,37.562,37.562,7741.5603,1769172891.5449483,2.49,10,401,0.001,4,0,0,13.52,15.0,0,1846,1769172852.931,-37.034,meta-llama/Llama-3.2-1B-Instruct,"1769172852.931, 1769172852.990, 1769172853.039, 1769172853.203, 1769172853.269"
1.0,0,1769172852.6043,38.5316,27,31,58,0.0501,0.042,0.0521,1.0,0.0,100.0,0.562,,37.5817,37.5817,7779.1421,1769172891.6988704,2.49,10,402,0.001,3,0,0,13.52,15.0,0,1846,1769172852.931,-37.034,meta-llama/Llama-3.2-1B-Instruct,"1769172852.931, 1769172852.990, 1769172853.039, 1769172853.203, 1769172853.269"
1.0,0,1769172852.6405,38.6454,27,34,61,0.0491,0.045,0.0521,1.0,0.0,100.0,0.5665,,37.6946,37.6946,7816.8366,1769172891.8534853,2.48,10,403,0.001,3,0,0,13.52,15.0,0,1846,1769172852.931,-37.034,meta-llama/Llama-3.2-1B-Instruct,"1769172852.931, 1769172852.990, 1769172853.039, 1769172853.203, 1769172853.269"
1.0,0,1769172852.6512,38.7843,27,32,59,0.0499,0.0436,0.0501,1.0,0.0,100.0,0.5654,,37.8342,37.8342,7854.6708,1769172892.0019848,2.48,10,404,0.001,3,0,0,13.52,15.0,0,1846,1769172852.931,-37.034,meta-llama/Llama-3.2-1B-Instruct,"1769172852.931, 1769172852.990, 1769172853.039, 1769172853.203, 1769172853.269"
1.0,0,1769172852.766,39.2712,27,0,27,,,,1.0,,,0.055,,38.3263,38.3263,7892.997,1769172892.0928044,2.47,10,405,0.001,3,0,0,13.52,15.0,0,1846,1769172852.931,-37.034,meta-llama/Llama-3.2-1B-Instruct,"1769172852.931, 1769172852.990, 1769172853.039, 1769172853.203, 1769172853.269"
1.0,0,1769172852.7257,38.8441,27,32,59,0.06,0.0435,0.0443,1.0,0.0,100.0,0.5757,,37.9041,37.9041,7930.9012,1769172892.1475542,2.46,10,406,0.001,3,0,0,13.52,15.0,0,1846,1769172852.931,-37.034,meta-llama/Llama-3.2-1B-Instruct,"1769172852.931, 1769172852.990, 1769172853.039, 1769172853.203, 1769172853.269"
1.0,0,1769172852.7391,38.9843,27,32,59,0.0559,0.0426,0.0448,1.0,0.0,100.0,0.5602,,38.0401,38.0401,7968.9413,1769172892.2845514,2.46,10,407,0.001,3,0,0,13.52,15.0,0,1846,1769172852.931,-37.034,meta-llama/Llama-3.2-1B-Instruct,"1769172852.931, 1769172852.990, 1769172853.039, 1769172853.203, 1769172853.269"
1.0,0,1769172852.7526,39.12,27,32,59,0.0435,0.043,0.0446,1.0,0.0,100.0,0.5505,,38.1635,38.1635,8007.1048,1769172892.4249504,2.45,10,408,0.001,3,0,0,13.52,15.0,0,1846,1769172852.931,-37.034,meta-llama/Llama-3.2-1B-Instruct,"1769172852.931, 1769172852.990, 1769172853.039, 1769172853.203, 1769172853.269"
1.0,0,1769172852.7766,39.4049,27,32,59,0.046,0.0431,0.0446,1.0,0.0,100.0,0.5464,,38.4508,38.4508,8045.5556,1769172892.7299004,2.44,10,409,0.0,2,0,0,13.52,15.0,0,1846,1769172852.931,-37.034,meta-llama/Llama-3.2-1B-Instruct,"1769172852.931, 1769172852.990, 1769172853.039, 1769172853.203, 1769172853.269"
1.0,0,1769172852.7873,39.5434,27,31,58,0.0563,0.0418,0.0435,1.0,0.0,100.0,0.5579,,38.5997,38.5997,8084.1553,1769172892.889515,2.44,10,410,0.0,2,0,0,13.52,15.0,0,1846,1769172852.931,-37.034,meta-llama/Llama-3.2-1B-Instruct,"1769172852.931, 1769172852.990, 1769172853.039, 1769172853.203, 1769172853.269"
